//Data Set,Label,Longitude,Latitude,Level,Country,Province,City,District,Township,Neighborhood,Confirmed,Suspected,Healed,Dead,Increased Confirmed,Increased Suspected,Increased Healed,Increased Dead,Comments,Time
"New Coronavirus Pneumonia","",108.085261,24.692931,"City","China","Guangxi Province","河池","","","",25,0,4,1,1,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.164756,22.636379,"City","China","Guangxi Province","玉林","","","",11,0,6,0,0,0,2,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",106.618201,23.902333,"City","China","Guangxi Province","百色","","","",3,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.598926,23.11153,"City","China","Guangxi Province","贵港","","","",8,0,3,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",111.566694,24.403582,"City","China","Guangxi Province","贺州","","","",4,0,2,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",108.654146,21.979933,"City","China","Guangxi Province","钦州","","","",8,0,6,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",108.353846,21.68686,"City","China","Guangxi Province","防城港","","","",19,0,6,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",106.70741,26.598194,"Province","China","Guizhou Province","","","","",146,0,90,2,0,0,14,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",104.830359,26.592666,"City","China","Guizhou Province","六盘水","","","",10,0,6,1,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",105.947593,26.253072,"City","China","Guizhou Province","安顺","","","",4,0,1,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",105.285011,27.301693,"City","China","Guizhou Province","毕节","","","",23,0,13,0,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",106.630153,26.647661,"City","China","Guizhou Province","贵阳","","","",36,0,18,1,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",106.927389,27.725654,"City","China","Guizhou Province","遵义","","","",32,0,18,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.191551,27.718346,"City","China","Guizhou Province","铜仁","","","",10,0,10,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",107.982859,26.583442,"City","China","Guizhou Province","黔东南州","","","",10,0,8,0,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",107.522097,26.254092,"City","China","Guizhou Province","黔南州","","","",17,0,12,0,0,0,5,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",104.906396,25.087825,"City","China","Guizhou Province","黔西南州","","","",4,0,4,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.349228,20.017377,"Province","China","Hainan Province","","","","",168,0,116,4,0,0,10,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.391073,18.795143,"City","China","Hainan Province","万宁","","","",13,0,9,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.511909,18.252847,"City","China","Hainan Province","三亚","","","",54,0,48,1,0,0,6,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",108.651815,19.095351,"City","China","Hainan Province","东方","","","",3,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.690508,19.912026,"City","China","Hainan Province","临高县","","","",6,0,4,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.173055,18.75026,"City","China","Hainan Province","乐东","","","",2,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.702392,18.638189,"City","China","Hainan Province","保亭","","","",3,0,1,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.580811,19.521134,"City","China","Hainan Province","儋州","","","",15,0,12,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.358891,19.681434,"City","China","Hainan Province","定安县","","","",3,0,2,1,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.856655,19.493407,"City","China","Hainan Province","文昌","","","",3,0,3,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.055724,19.298062,"City","China","Hainan Province","昌江县","","","",7,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.198293,20.044001,"City","China","Hainan Province","海口","","","",39,0,20,0,0,0,2,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.006755,19.738521,"City","China","Hainan Province","澄迈县","","","",9,0,5,1,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.838389,19.033369,"City","China","Hainan Province","琼中县","","","",1,0,1,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.474648,19.258341,"City","China","Hainan Province","琼海","","","",6,0,4,1,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.037504,18.506048,"City","China","Hainan Province","陵水县","","","",4,0,1,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.468664,38.037057,"Province","China","Hebei Province","","","","",309,0,204,6,1,0,21,1,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",115.464806,38.873891,"City","China","Hebei Province","保定","","","",32,0,29,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",118.180193,39.630867,"City","China","Hebei Province","唐山","","","",57,0,20,1,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",116.683752,39.538047,"City","China","Hebei Province","廊坊","","","",30,0,25,0,0,0,4,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.887543,40.824418,"City","China","Hebei Province","张家口","","","",34,0,26,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",117.96241,40.954071,"City","China","Hebei Province","承德","","","",7,0,6,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",116.838834,38.304477,"City","China","Hebei Province","沧州","","","",48,0,26,3,0,0,4,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.51486,38.042307,"City","China","Hebei Province","石家庄","","","",29,0,19,0,1,0,4,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",119.600492,39.935385,"City","China","Hebei Province","秦皇岛","","","",10,0,6,1,0,0,0,1,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",115.670177,37.73892,"City","China","Hebei Province","衡水","","","",8,0,7,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.504844,37.070589,"City","China","Hebei Province","邢台","","","",23,0,18,1,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.538961,36.625657,"City","China","Hebei Province","邯郸","","","",31,0,22,0,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",126.661669,45.742347,"Province","China","Heilongjiang Province","","","","",479,0,214,12,0,0,29,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",131.003138,45.771726,"City","China","Heilongjiang Province","七台河","","","",17,0,9,0,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",128.841147,47.727536,"City","China","Heilongjiang Province","伊春","","","",1,0,0,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",130.318917,46.799922,"City","China","Heilongjiang Province","佳木斯","","","",15,0,15,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",131.159133,46.646508,"City","China","Heilongjiang Province","双鸭山","","","",52,0,19,3,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",126.534967,45.803775,"City","China","Heilongjiang Province","哈尔滨","","","",197,0,69,3,0,0,14,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",124.71108,52.335206,"City","China","Heilongjiang Province","大兴安岭地区","","","",2,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",125.103784,46.589309,"City","China","Heilongjiang Province","大庆","","","",26,0,8,1,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",129.633163,44.551655,"City","China","Heilongjiang Province","牡丹江","","","",14,0,7,0,0,0,6,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",126.968887,46.653845,"City","China","Heilongjiang Province","绥化","","","",47,0,29,4,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",130.969333,45.295075,"City","China","Heilongjiang Province","鸡西","","","",46,0,5,0,0,0,2,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",130.297964,47.349916,"City","China","Heilongjiang Province","鹤岗","","","",5,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",127.52856,50.245329,"City","China","Heilongjiang Province","黑河","","","",14,0,6,0,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",123.918186,47.354348,"City","China","Heilongjiang Province","齐齐哈尔","","","",43,0,22,1,0,0,6,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.753602,34.765515,"Province","China","Henan Province","","","","",1270,0,834,19,3,0,101,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",111.200135,34.772493,"City","China","Henan Province","三门峡","","","",7,0,6,1,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.091023,32.146983,"City","China","Henan Province","信阳","","","",273,0,148,3,3,0,14,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.528321,32.990833,"City","China","Henan Province","南阳","","","",155,0,106,3,0,0,41,1,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.696951,33.626149,"City","China","Henan Province","周口","","","",76,0,48,0,0,0,9,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",115.65637,34.414172,"City","China","Henan Province","商丘","","","",91,0,63,4,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.392392,36.097577,"City","China","Henan Province","安阳","","","",53,0,33,0,0,0,4,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.192661,33.766169,"City","China","Henan Province","平顶山","","","",58,0,39,1,0,0,5,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.307581,34.797239,"City","China","Henan Province","开封","","","",26,0,16,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.9268,35.303004,"City","China","Henan Province","新乡","","","",57,0,37,3,0,0,12,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.45404,34.619682,"City","China","Henan Province","洛阳","","","",31,0,18,1,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",-200.0,-200.0,"City","China","Henan Province","济源","","","",5,0,3,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.601918,35.067243,"City","China","Henan Province","济源示范区","","","",5,0,0,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.016539,33.581412,"City","China","Henan Province","漯河","","","",35,0,22,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",115.029215,35.761829,"City","China","Henan Province","濮阳","","","",17,0,7,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.241823,35.215892,"City","China","Henan Province","焦作","","","",32,0,15,1,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.85264,34.035506,"City","China","Henan Province","许昌","","","",39,0,26,0,0,0,7,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.625368,34.746599,"City","China","Henan Province","郑州","","","",157,0,98,1,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.022298,33.011529,"City","China","Henan Province","驻马店","","","",139,0,111,0,0,0,12,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.297272,35.747225,"City","China","Henan Province","鹤壁","","","",19,0,9,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.163825,22.276284,"Province","China","Hong Kong","","","","",69,0,10,2,1,0,5,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.341861,30.546498,"Province","China","Hubei Province","","","","",63454,0,13669,2250,792,0,1815,106,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.454593,30.362641,"City","China","Hubei Province","仙桃","","","",571,0,231,19,3,0,21,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.79799,32.629397,"City","China","Hubei Province","十堰","","","",659,0,239,2,5,0,30,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.322492,29.841443,"City","China","Hubei Province","咸宁","","","",836,0,361,11,70,0,48,1,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.175786,30.661214,"City","China","Hubei Province","天门","","","",493,0,198,12,16,0,33,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.916902,30.924568,"City","China","Hubei Province","孝感","","","",3429,0,917,98,83,0,146,4,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",111.286471,30.691967,"City","China","Hubei Province","宜昌","","","",914,0,273,29,19,0,23,1,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.488172,30.272156,"City","China","Hubei Province","恩施州","","","",251,0,117,3,6,0,5,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.305392,30.593098,"City","China","Hubei Province","武汉","","","",45660,0,7278,1774,314,0,1014,90,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.900287,30.401947,"City","China","Hubei Province","潜江","","","",189,0,67,8,1,0,10,1,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",-200.0,-200.0,"City","China","Hubei Province","监狱系统","","","",221,0,3,0,1,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.675757,31.744897,"City","China","Hubei Province","神农架","","","",11,0,10,0,1,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.239741,30.335165,"City","China","Hubei Province","荆州","","","",1566,0,612,40,49,0,81,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.199265,31.035423,"City","China","Hubei Province","荆门","","","",914,0,296,37,114,0,67,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.122414,32.008986,"City","China","Hubei Province","襄阳","","","",1173,0,402,26,3,0,59,2,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.894843,30.39194,"City","China","Hubei Province","鄂州","","","",1375,0,386,39,32,0,11,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.382458,31.690215,"City","China","Hubei Province","随州","","","",1296,0,443,29,9,0,57,1,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",114.872316,30.453905,"City","China","Hubei Province","黄冈","","","",2899,0,1408,95,43,0,134,5,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",115.03852,30.199652,"City","China","Hubei Province","黄石","","","",997,0,428,28,23,0,73,1,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.98381,28.112444,"Province","China","Hunan Province","","","","",1013,0,692,4,2,0,33,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",111.993497,27.700062,"City","China","Hunan Province","娄底","","","",76,0,55,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.128958,29.357104,"City","China","Hunan Province","岳阳","","","",156,0,87,1,0,0,11,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",111.698497,29.031673,"City","China","Hunan Province","常德","","","",80,0,60,0,0,0,2,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",110.479191,29.117096,"City","China","Hunan Province","张家界","","","",5,0,5,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.998488,27.554978,"City","China","Hunan Province","怀化","","","",40,0,38,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.134002,27.82755,"City","China","Hunan Province","株洲","","","",79,0,47,0,1,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",111.613445,26.420394,"City","China","Hunan Province","永州","","","",43,0,37,0,0,0,2,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.944049,27.829738,"City","China","Hunan Province","湘潭","","","",36,0,19,0,1,0,2,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.739172,28.311947,"City","China","Hunan Province","湘西自治州","","","",8,0,8,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.35518,28.55386,"City","China","Hunan Province","益阳","","","",59,0,52,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.571997,26.89323,"City","China","Hunan Province","衡阳","","","",48,0,37,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",111.467791,27.238892,"City","China","Hunan Province","邵阳","","","",102,0,86,1,0,0,6,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.014717,25.770509,"City","China","Hunan Province","郴州","","","",39,0,31,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",112.938814,28.228209,"City","China","Hunan Province","长沙","","","",242,0,130,2,0,0,5,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",111.765617,40.817498,"Province","China","Inner Mongolia","","","","",75,0,22,0,0,0,6,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",113.132585,40.994785,"City","China","Inner Mongolia","乌兰察布","","","",3,0,1,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",106.794249,39.655388,"City","China","Inner Mongolia","乌海","","","",2,0,0,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",122.067042,46.077561,"City","China","Inner Mongolia","兴安盟乌兰浩特","","","",1,0,0,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.840347,40.657449,"City","China","Inner Mongolia","包头","","","",11,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",119.765744,49.211574,"City","China","Inner Mongolia","呼伦贝尔","","","",7,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",111.74918,40.842585,"City","China","Inner Mongolia","呼和浩特","","","",7,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",107.387657,40.743213,"City","China","Inner Mongolia","巴彦淖尔","","","",8,0,3,0,0,0,3,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",118.886856,42.257817,"City","China","Inner Mongolia","赤峰","","","",9,0,3,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",122.243444,43.65289,"City","China","Inner Mongolia","通辽","","","",7,0,1,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",109.781327,39.608266,"City","China","Inner Mongolia","鄂尔多斯","","","",11,0,7,0,0,0,2,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",116.048222,43.933454,"City","China","Inner Mongolia","锡林郭勒","","","",9,0,1,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",125.32599,43.896536,"Province","China","JiLin Province","","","","",91,0,52,1,0,0,8,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",124.829026,43.503352,"City","China","JiLin Province","公主岭","","","",6,0,3,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",126.549576,43.837883,"City","China","JiLin Province","吉林","","","",5,0,5,0,0,0,1,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",124.350398,43.166419,"City","China","JiLin Province","四平","","","",15,0,8,1,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",129.508946,42.891253,"City","China","JiLin Province","延边","","","",5,0,4,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",124.825117,45.141789,"City","China","JiLin Province","松原","","","",2,0,2,0,0,0,0,0,"","2020-02-22 22:10:00"
"New Coronavirus Pneumonia","",125.683832,42.530341,"City","China","JiLin Province","梅河口市","","","",1,0,1,0,0,0,0,0,"","2020-02-22 22:10:00"
