"平凉",106.66524,35.543051,"甘肃省平凉市","中国","甘肃","平凉","0933","","","","","620800","","","市"
"甘南州",102.911027,34.983385,"甘肃省甘南藏族自治州","中国","甘肃","甘南州","0941","","","","","623000","","","市"
"陇南",104.921841,33.400684,"甘肃省陇南市","中国","甘肃","陇南","2935","","","","","621200","","","市"
"白银",104.138559,36.544756,"甘肃省白银市","中国","甘肃","白银","0943","","","","","620400","","","市"
"临夏",103.210538,35.601182,"甘肃省临夏回族自治州","中国","甘肃","临夏","0930","","","","","622900","","","市"
"庆阳",107.643631,35.709077,"甘肃省庆阳市","中国","甘肃","庆阳","0934","","","","","621000","","","市"
"张掖",100.449818,38.925875,"甘肃省张掖市","中国","甘肃","张掖","0936","","","","","620700","","","市"
"金昌",102.188043,38.520089,"甘肃省金昌市","中国","甘肃","金昌","0935","","","","","620300","","","市"
"长春",125.323544,43.817071,"吉林省长春市","中国","吉林","长春","0431","","","","","220100","","","市"
"四平",124.350398,43.166419,"吉林省四平市","中国","吉林","四平","0434","","","","","220300","","","市"
"公主岭",124.829026,43.503352,"吉林省四平市公主岭市公主岭","中国","吉林","四平","0434","公主岭市","","","","220381","","","兴趣点"
"辽源",125.143532,42.887918,"吉林省辽源市","中国","吉林","辽源","0437","","","","","220400","","","市"
"延边",129.508946,42.891253,"吉林省延边朝鲜族自治州","中国","吉林","延边","1433","","","","","222400","","","市"
"吉林",126.549576,43.837883,"吉林市","中国","吉林","吉林","0432","","","","","220200","","","市"
"通化",125.939697,41.728401,"吉林省通化市","中国","吉林","通化","0435","","","","","220500","","","市"
"松原",124.825117,45.141789,"吉林省松原市","中国","吉林","松原","0438","","","","","220700","","","市"
"白城",122.839024,45.619641,"吉林省白城市","中国","吉林","白城","0436","","","","","220800","","","市"
"梅河口市",125.683832,42.530341,"吉林省通化市梅河口市","中国","吉林","通化","0435","梅河口市","","","","220581","","","区县"
"银川",106.230909,38.487193,"宁夏回族自治区银川市","中国","宁夏","银川","0951","","","","","640100","","","市"
"吴忠",106.198393,37.99746,"宁夏回族自治区吴忠市","中国","宁夏","吴忠","0953","","","","","640300","","","市"
"固原",106.24261,36.015855,"宁夏回族自治区固原市","中国","宁夏","固原","0954","","","","","640400","","","市"
"中卫",105.196902,37.499972,"宁夏回族自治区中卫市","中国","宁夏","中卫","1953","","","","","640500","","","市"
"宁东管委会",106.586197,38.164406,"宁夏回族自治区银川市灵武市宁东镇","中国","宁夏","银川","0951","灵武市","","","","640181","","","乡镇"
"石嘴山",106.383303,38.983236,"宁夏回族自治区石嘴山市","中国","宁夏","石嘴山","0952","","","","","640200","","","市"
"乌鲁木齐",87.616848,43.825592,"新疆维吾尔自治区乌鲁木齐市","中国","新疆","乌鲁木齐","0991","","","","","650100","","","市"
"伊犁州",81.324136,43.916823,"新疆维吾尔自治区伊犁哈萨克自治州","中国","新疆","伊犁州","0999","","","","","654000","","","市"
"巴州",86.145298,41.764115,"新疆维吾尔自治区巴音郭楞蒙古自治州","中国","新疆","巴州","0996","","","","","652800","","","市"
"吐鲁番",89.189651,42.951382,"吐鲁番市","中国","新疆","吐鲁番","0995","","","","","650400","","","市"
"阿克苏",80.260605,41.168779,"新疆维吾尔自治区阿克苏地区","中国","新疆","阿克苏","0997","","","","","652900","","","市"
"昌吉州",87.308224,44.011182,"新疆维吾尔自治区昌吉回族自治州","中国","新疆","昌吉州","0994","","","","","652300","","","市"
"第八师石河子",86.08046,44.305428,"新疆维吾尔自治区石河子市","中国","新疆","石河子市","0994","","","","","659001","","","区县"
"六师五家渠",87.54324,44.166756,"新疆维吾尔自治区五家渠市","中国","新疆","五家渠市","0994","","","","","659004","","","区县"
"兵团第四师",-200.0,-200.0,"新疆维吾尔自治区兵团第四师","中国","新疆","兵团第四师","","","","","","","","","市"
"兵团第九师",-200.0,-200.0,"新疆维吾尔自治区兵团第九师","中国","新疆","兵团第九师","","","","","","","","","市"
"兵团第十二师",-200.0,-200.0,"新疆维吾尔自治区兵团第十二师","中国","新疆","兵团第十二师","","","","","","","","","市"
"第七师",-200.0,-200.0,"新疆维吾尔自治区兵团第七师","中国","新疆","第七师","","","","","","","","","市"
"包头",109.840347,40.657449,"内蒙古自治区包头市","中国","内蒙古","包头","0472","","","","","150200","","","市"
"鄂尔多斯",109.781327,39.608266,"内蒙古自治区鄂尔多斯市","中国","内蒙古","鄂尔多斯","0477","","","","","150600","","","市"
"呼和浩特",111.74918,40.842585,"内蒙古自治区呼和浩特市","中国","内蒙古","呼和浩特","0471","","","","","150100","","","市"
"赤峰",118.886856,42.257817,"内蒙古自治区赤峰市","中国","内蒙古","赤峰","0476","","","","","150400","","","市"
"呼伦贝尔",119.765744,49.211574,"内蒙古自治区呼伦贝尔市","中国","内蒙古","呼伦贝尔","0470","","","","","150700","","","市"
"巴彦淖尔",107.387657,40.743213,"内蒙古自治区巴彦淖尔市","中国","内蒙古","巴彦淖尔","0478","","","","","150800","","","市"
"通辽",122.243444,43.65289,"内蒙古自治区通辽市","中国","内蒙古","通辽","0475","","","","","150500","","","市"
"锡林郭勒",116.048222,43.933454,"内蒙古自治区锡林郭勒盟","中国","内蒙古","锡林郭勒","0479","","","","","152500","","","市"
"乌兰察布",113.132585,40.994785,"内蒙古自治区乌兰察布市","中国","内蒙古","乌兰察布","0474","","","","","150900","","","市"
"乌海",106.794249,39.655388,"内蒙古自治区乌海市","中国","内蒙古","乌海","0473","","","","","150300","","","市"
"兴安盟乌兰浩特",122.067042,46.077561,"内蒙古自治区兴安盟","中国","内蒙古","兴安盟乌兰浩特","0482","","","","","152200","","","市"
"西宁",101.778228,36.617144,"青海省西宁市","中国","青海","西宁","0971","","","","","630100","","","市"
"海北州",100.900997,36.954413,"青海省海北藏族自治州","中国","青海","海北州","0970","","","","","632200","","","市"
"拉萨",91.140856,29.645554,"西藏自治区拉萨市","中国","西藏","拉萨","0891","","","","","540100","","","市"
