gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,owner,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
3340,6,119.392564,36.858196,昌邑市,,370786,0536,370786000000,,,昌邑,,,,,,,1340,2,100,1014,1340,3340,,,,
3341,6,116.589761,35.407053,任城区,,370811,0537,370811000000,,,任城,,,,,,,1341,2,100,1014,1341,3341,,,,
3342,6,116.778259,35.553326,兖州区,,370812,0537,370812000000,,,兖州,,,,,,,1341,2,100,1014,1341,3342,,,,
3343,6,117.122911,34.807277,微山县,,370826,0537,370826000000,,,微山,,,,,,,1341,2,100,1014,1341,3343,,,,
3344,6,116.645279,35.013553,鱼台县,,370827,0537,370827000000,,,鱼台,,,,,,,1341,2,100,1014,1341,3344,,,,
3345,6,116.305983,35.067174,金乡县,,370828,0537,370828000000,,,金乡,,,,,,,1341,2,100,1014,1341,3345,,,,
3346,6,116.336792,35.407984,嘉祥县,,370829,0537,370829000000,,,嘉祥,,,,,,,1341,2,100,1014,1341,3346,,,,
3347,6,116.483472,35.732839,汶上县,,370830,0537,370830000000,,,汶上,,,,,,,1341,2,100,1014,1341,3347,,,,
3348,6,117.245327,35.664412,泗水县,,370831,0537,370831000000,,,泗水,,,,,,,1341,2,100,1014,1341,3348,,,,
3349,6,116.090201,35.802175,梁山县,,370832,0537,370832000000,,,梁山,,,,,,,1341,2,100,1014,1341,3349,,,,
3350,6,116.655515,35.410932,济宁高新技术产业开发区,,370811,0537,370871000000,,,,,,,,,,1341,2,100,1014,1341,3350,,,,
3351,6,116.980837,35.581177,曲阜市,,370881,0537,370881000000,,,曲阜,,,,,,,1341,2,100,1014,1341,3351,,,,
3352,6,116.998022,35.40544,邹城市,,370883,0537,370883000000,,,邹城,,,,,,,1341,2,100,1014,1341,3352,,,,
3353,6,117.129292,36.191861,泰山区,,370902,0538,370902000000,,,泰山,,,,,,,1342,2,100,1014,1342,3353,,,,
3354,6,117.035625,36.187811,岱岳区,,370911,0538,370911000000,,,岱岳,,,,,,,1342,2,100,1014,1342,3354,,,,
3355,6,116.800229,35.758896,宁阳县,,370921,0538,370921000000,,,宁阳,,,,,,,1342,2,100,1014,1342,3355,,,,
3356,6,116.464647,35.937022,东平县,,370923,0538,370923000000,,,东平,,,,,,,1342,2,100,1014,1342,3356,,,,
3357,6,117.762033,35.909027,新泰市,,370982,0538,370982000000,,,新泰,,,,,,,1342,2,100,1014,1342,3357,,,,
3358,6,116.762706,36.182522,肥城市,,370983,0538,370983000000,,,肥城,,,,,,,1342,2,100,1014,1342,3358,,,,
3359,6,122.118393,37.500964,环翠区,,371002,0631,371002000000,,,环翠,,,,,,,1343,2,100,1014,1343,3359,,,,
3360,6,122.052929,37.193013,文登区,,371003,0631,371003000000,,,文登,,,,,,,1343,2,100,1014,1343,3360,,,,
3361,6,122.029262,37.520814,威海火炬高技术产业开发区,,371002,0631,371071000000,,,,,,,,,,1343,2,100,1014,1343,3361,,,,
3362,6,122.166557,37.403332,威海经济技术开发区,,371002,0631,371072000000,,,,,,,,,,1343,2,100,1014,1343,3362,,,,
3363,6,122.138866,37.34131,威海临港经济技术开发区,,371002,0631,371073000000,,,,,,,,,,1343,2,100,1014,1343,3363,,,,
3364,6,122.481837,37.164405,荣成市,,371082,0631,371082000000,,,荣成,,,,,,,1343,2,100,1014,1343,3364,,,,
3365,6,121.534938,36.919402,乳山市,,371083,0631,371083000000,,,乳山,,,,,,,1343,2,100,1014,1343,3365,,,,
3366,6,119.456566,35.425567,东港区,,371102,0633,371102000000,,,东港,,,,,,,1344,2,100,1014,1344,3366,,,,
3367,6,119.313276,35.122308,岚山区,,371103,0633,371103000000,,,岚山,,,,,,,1344,2,100,1014,1344,3367,,,,
3368,6,119.201086,35.751907,五莲县,,371121,0633,371121000000,,,五莲,,,,,,,1344,2,100,1014,1344,3368,,,,
3369,6,118.831617,35.580085,莒县,,371122,0633,371122000000,,,,,,,,,,1344,2,100,1014,1344,3369,,,,
3370,6,119.516227,35.390476,日照经济技术开发区,,371102,0633,371171000000,,,,,,,,,,1344,2,100,1014,1344,3370,,,,
3371,6,118.341997,35.0522,兰山区,,371302,0539,371302000000,,,兰山,,,,,,,1345,2,100,1014,1345,3371,,,,
3372,6,118.279166,34.997378,罗庄区,,371311,0539,371311000000,,,罗庄,,,,,,,1345,2,100,1014,1345,3372,,,,
3373,6,118.397106,35.090285,河东区,,371312,0539,371312000000,,,河东,,,,,,,1345,2,100,1014,1345,3373,,,,
3374,6,118.459498,35.550008,沂南县,,371321,0539,371321000000,,,沂南,,,,,,,1345,2,100,1014,1345,3374,,,,
3375,6,118.361545,34.614447,郯城县,,371322,0539,371322000000,,,郯城,,,,,,,1345,2,100,1014,1345,3375,,,,
3376,6,118.622526,35.790626,沂水县,,371323,0539,371323000000,,,沂水,,,,,,,1345,2,100,1014,1345,3376,,,,
3377,6,118.064766,34.857798,兰陵县,,371324,0539,371324000000,,,兰陵,,,,,,,1345,2,100,1014,1345,3377,,,,
3378,6,117.971637,35.266403,费县,,371325,0539,371325000000,,,,,,,,,,1345,2,100,1014,1345,3378,,,,
3379,6,117.634622,35.50627,平邑县,,371326,0539,371326000000,,,平邑,,,,,,,1345,2,100,1014,1345,3379,,,,
3380,6,118.829754,35.175406,莒南县,,371327,0539,371327000000,,,莒南,,,,,,,1345,2,100,1014,1345,3380,,,,
3381,6,117.939428,35.710231,蒙阴县,,371328,0539,371328000000,,,蒙阴,,,,,,,1345,2,100,1014,1345,3381,,,,
3382,6,118.645439,34.920723,临沭县,,371329,0539,371329000000,,,临沭,,,,,,,1345,2,100,1014,1345,3382,,,,
3383,6,118.258853,34.986243,临沂高新技术产业开发区,,371311,0539,371371000000,,,,,,,,,,1345,2,100,1014,1345,3383,,,,
3384,6,118.40444,35.023579,临沂经济技术开发区,,371312,0539,371372000000,,,,,,,,,,1345,2,100,1014,1345,3384,,,,
3385,6,119.141024,35.257928,临沂临港经济开发区,,371327,0539,371373000000,,,,,,,,,,1345,2,100,1014,1345,3385,,,,
3386,6,116.293689,37.450039,德城区,,371402,0534,371402000000,,,德城,,,,,,,1346,2,100,1014,1346,3386,,,,
3387,6,116.570593,37.335282,陵城区,,371403,0534,371403000000,,,陵城,,,,,,,1346,2,100,1014,1346,3387,,,,
3388,6,116.794523,37.65147,宁津县,,371422,0534,371422000000,,,宁津,,,,,,,1346,2,100,1014,1346,3388,,,,
3389,6,117.378874,37.774399,庆云县,,371423,0534,371423000000,,,庆云,,,,,,,1346,2,100,1014,1346,3389,,,,
3390,6,116.861178,37.189342,临邑县,,371424,0534,371424000000,,,临邑,,,,,,,1346,2,100,1014,1346,3390,,,,
3391,6,116.757091,36.783084,齐河县,,371425,0534,371425000000,,,齐河,,,,,,,1346,2,100,1014,1346,3391,,,,
3392,6,116.428171,37.164559,平原县,,371426,0534,371426000000,,,平原,,,,,,,1346,2,100,1014,1346,3392,,,,
3393,6,115.995939,36.94793,夏津县,,371427,0534,371427000000,,,夏津,,,,,,,1346,2,100,1014,1346,3393,,,,
3394,6,116.063314,37.21253,武城县,,371428,0534,371428000000,,,武城,,,,,,,1346,2,100,1014,1346,3394,,,,
3395,6,116.363923,37.461596,德州经济技术开发区,,371402,0534,371471000000,,,,,,,,,,1346,2,100,1014,1346,3395,,,,
3396,6,116.098925,37.206302,德州运河经济开发区,,371428,0534,371472000000,,,,,,,,,,1346,2,100,1014,1346,3396,,,,
3397,6,117.225833,37.729129,乐陵市,,371481,0534,371481000000,,,乐陵,,,,,,,1346,2,100,1014,1346,3397,,,,
3398,6,116.632828,36.933527,禹城市,,371482,0534,371482000000,,,禹城,,,,,,,1346,2,100,1014,1346,3398,,,,
3399,6,115.982803,36.434558,东昌府区,,371502,0635,371502000000,,,东昌府,,,,,,,1347,2,100,1014,1347,3399,,,,
3400,6,116.249626,36.580491,茌平区,,371523,0635,371503000000,,,茌平,,,,,,,1347,2,100,1014,1347,3400,,,,
3401,6,115.786073,36.114402,阳谷县,,371521,0635,371521000000,,,阳谷,,,,,,,1347,2,100,1014,1347,3401,,,,
3402,6,115.665466,36.233645,莘县,,371522,0635,371522000000,,,,,,,,,,1347,2,100,1014,1347,3402,,,,
3403,6,116.241961,36.334827,东阿县,,371524,0635,371524000000,,,东阿,,,,,,,1347,2,100,1014,1347,3403,,,,
3404,6,115.436642,36.483728,冠县,,371525,0635,371525000000,,,,,,,,,,1347,2,100,1014,1347,3404,,,,
3405,6,116.22447,36.84638,高唐县,,371526,0635,371526000000,,,高唐,,,,,,,1347,2,100,1014,1347,3405,,,,
3406,6,115.699028,36.837962,临清市,,371581,0635,371581000000,,,临清,,,,,,,1347,2,100,1014,1347,3406,,,,
3407,6,118.013263,37.429914,滨城区,,371602,0543,371602000000,,,滨城,,,,,,,1348,2,100,1014,1348,3407,,,,
3408,6,118.092688,37.698284,沾化区,,371603,0543,371603000000,,,沾化,,,,,,,1348,2,100,1014,1348,3408,,,,
3409,6,117.503814,37.489149,惠民县,,371621,0543,371621000000,,,惠民,,,,,,,1348,2,100,1014,1348,3409,,,,
3410,6,117.57232,37.640502,阳信县,,371622,0543,371622000000,,,阳信,,,,,,,1348,2,100,1014,1348,3410,,,,
3411,6,117.619734,37.769652,无棣县,,371623,0543,371623000000,,,无棣,,,,,,,1348,2,100,1014,1348,3411,,,,
3412,6,118.125712,37.149447,博兴县,,371625,0543,371625000000,,,博兴,,,,,,,1348,2,100,1014,1348,3412,,,,
3413,6,117.737067,36.862581,邹平市,,371626,0543,371681000000,,,邹平,,,,,,,1348,2,100,1014,1348,3413,,,,
3414,6,115.411825,35.252768,牡丹区,,371702,0530,371702000000,,,牡丹,,,,,,,1349,2,100,1014,1349,3414,,,,
3415,6,115.564076,35.073492,定陶区,,371703,0530,371703000000,,,定陶,,,,,,,1349,2,100,1014,1349,3415,,,,
3416,6,115.536744,34.826523,曹县,,371721,0530,371721000000,,,,,,,,,,1349,2,100,1014,1349,3416,,,,
3417,6,116.1017,34.77956,单县,,371722,0530,371722000000,,,,,,,,,,1349,2,100,1014,1349,3417,,,,
3418,6,115.884365,34.953393,成武县,,371723,0530,371723000000,,,成武,,,,,,,1349,2,100,1014,1349,3418,,,,
3419,6,116.059613,35.387511,巨野县,,371724,0530,371724000000,,,巨野,,,,,,,1349,2,100,1014,1349,3419,,,,
3420,6,115.93813,35.600053,郓城县,,371725,0530,371725000000,,,郓城,,,,,,,1349,2,100,1014,1349,3420,,,,
3421,6,115.504422,35.563617,鄄城县,,371726,0530,371726000000,,,鄄城,,,,,,,1349,2,100,1014,1349,3421,,,,
3422,6,115.083932,35.28959,东明县,,371728,0530,371728000000,,,东明,,,,,,,1349,2,100,1014,1349,3422,,,,
3423,6,115.489289,35.236616,菏泽经济技术开发区,,371702,0530,371771000000,,,,,,,,,,1349,2,100,1014,1349,3423,,,,
3424,6,115.474809,35.234146,菏泽高新技术开发区,,371700,0530,371772000000,,,,,,,,,,1349,2,100,1014,1349,3424,,,,
3425,6,113.60681,34.749449,中原区,,410102,0371,410102000000,,,中原,,,,,,,1350,2,100,1015,1350,3425,,,,
3426,6,113.634118,34.725115,二七区,,410103,0371,410103000000,,,二七,,,,,,,1350,2,100,1015,1350,3426,,,,
3427,6,113.671423,34.755588,管城回族区,,410104,0371,410104000000,,,管城回族,,,,,,,1350,2,100,1015,1350,3427,,,,
3428,6,113.654455,34.801229,金水区,,410105,0371,410105000000,,,金水,,,,,,,1350,2,100,1015,1350,3428,,,,
3429,6,113.302565,34.803683,上街区,,410106,0371,410106000000,,,上街,,,,,,,1350,2,100,1015,1350,3429,,,,
3430,6,113.610847,34.868523,惠济区,,410108,0371,410108000000,,,惠济,,,,,,,1350,2,100,1015,1350,3430,,,,
3431,6,113.970252,34.720054,中牟县,,410122,0371,410122000000,,,中牟,,,,,,,1350,2,100,1015,1350,3431,,,,
3432,6,113.737068,34.722811,郑州经济技术开发区,,410104,0371,410171000000,,,,,,,,,,1350,2,100,1015,1350,3432,,,,
3433,6,113.557338,34.802395,郑州高新技术产业开发区,,410102,0371,410172000000,,,,,,,,,,1350,2,100,1015,1350,3433,,,,
3434,6,113.619321,34.747782,郑州航空港经济综合实验区,,410100,0371,410173000000,,,郑州航空港经济综合实验,,,,,,,1350,2,100,1015,1350,3434,,,,
3435,6,113.016159,34.74879,巩义市,,410181,0371,410181000000,,,巩义,,,,,,,1350,2,100,1015,1350,3435,,,,
3436,6,113.433962,34.74645,荥阳市,,410182,0371,410182000000,,,荥阳,,,,,,,1350,2,100,1015,1350,3436,,,,
3437,6,113.384376,34.54046,新密市,,410183,0371,410183000000,,,新密,,,,,,,1350,2,100,1015,1350,3437,,,,
3438,6,113.734379,34.396852,新郑市,,410184,0371,410184000000,,,新郑,,,,,,,1350,2,100,1015,1350,3438,,,,
3439,6,113.044093,34.454797,登封市,,410185,0371,410185000000,,,登封,,,,,,,1350,2,100,1015,1350,3439,,,,
3440,6,114.348807,34.816571,龙亭区,,410202,0378,410202000000,,,龙亭,,,,,,,1351,2,100,1015,1351,3440,,,,
3441,6,114.358941,34.801246,顺河回族区,,410203,0378,410203000000,,,顺河回族,,,,,,,1351,2,100,1015,1351,3441,,,,
3442,6,114.342396,34.789387,鼓楼区,,410204,0378,410204000000,,,鼓楼,,,,,,,1351,2,100,1015,1351,3442,,,,
3443,6,114.342261,34.777942,禹王台区,,410205,0378,410205000000,,,禹王台,,,,,,,1351,2,100,1015,1351,3443,,,,
3444,6,114.435442,34.757758,祥符区,,410212,0378,410212000000,,,祥符,,,,,,,1351,2,100,1015,1351,3444,,,,
3445,6,114.777442,34.550353,杞县,,410221,0378,410221000000,,,,,,,,,,1351,2,100,1015,1351,3445,,,,
3446,6,114.46169,34.481562,通许县,,410222,0378,410222000000,,,通许,,,,,,,1351,2,100,1015,1351,3446,,,,
3447,6,114.187201,34.41271,尉氏县,,410223,0378,410223000000,,,尉氏,,,,,,,1351,2,100,1015,1351,3447,,,,
3448,6,114.815793,34.823206,兰考县,,410225,0378,410225000000,,,兰考,,,,,,,1351,2,100,1015,1351,3448,,,,
3449,6,112.46281,34.684651,老城区,,410302,0379,410302000000,,,老城,,,,,,,1352,2,100,1015,1352,3449,,,,
3450,6,112.422106,34.660847,西工区,,410303,0379,410303000000,,,西工,,,,,,,1352,2,100,1015,1352,3450,,,,
3451,6,112.494099,34.680948,瀍河回族区,,410304,0379,410304000000,,,瀍河,,,,,,,1352,2,100,1015,1352,3451,,,,
3452,6,112.389431,34.658969,涧西区,,410305,0379,410305000000,,,涧西,,,,,,,1352,2,100,1015,1352,3452,,,,
3453,6,112.583133,34.901942,吉利区,,410306,0379,410306000000,,,吉利,,,,,,,1352,2,100,1015,1352,3453,,,,
3454,6,112.457951,34.620454,洛龙区,,410311,0379,410311000000,,,洛龙,,,,,,,1352,2,100,1015,1352,3454,,,,
3455,6,112.438959,34.826117,孟津县,,410322,0379,410322000000,,,孟津,,,,,,,1352,2,100,1015,1352,3455,,,,
3456,6,112.12615,34.729481,新安县,,410323,0379,410323000000,,,新安,,,,,,,1352,2,100,1015,1352,3456,,,,
3457,6,111.609904,33.787391,栾川县,,410324,0379,410324000000,,,栾川,,,,,,,1352,2,100,1015,1352,3457,,,,
3458,6,112.079325,34.13576,嵩县,,410325,0379,410325000000,,,,,,,,,,1352,2,100,1015,1352,3458,,,,
3459,6,112.466993,34.155274,汝阳县,,410326,0379,410326000000,,,汝阳,,,,,,,1352,2,100,1015,1352,3459,,,,
3460,6,112.173029,34.515804,宜阳县,,410327,0379,410327000000,,,宜阳,,,,,,,1352,2,100,1015,1352,3460,,,,
3461,6,111.647048,34.390872,洛宁县,,410328,0379,410328000000,,,洛宁,,,,,,,1352,2,100,1015,1352,3461,,,,
3462,6,112.419365,34.422584,伊川县,,410329,0379,410329000000,,,伊川,,,,,,,1352,2,100,1015,1352,3462,,,,
3463,6,112.44779,34.620708,洛阳高新技术产业开发区,,410300,0379,410371000000,,,,,,,,,,1352,2,100,1015,1352,3463,,,,
3464,6,112.783395,34.728295,偃师市,,410381,0379,410381000000,,,偃师,,,,,,,1352,2,100,1015,1352,3464,,,,
3465,6,113.287746,33.738828,新华区,,410402,0375,410402000000,,,新华,,,,,,,1353,2,100,1015,1353,3465,,,,
3466,6,113.328851,33.736097,卫东区,,410403,0375,410403000000,,,卫东,,,,,,,1353,2,100,1015,1353,3466,,,,
3467,6,112.892913,33.900364,石龙区,,410404,0375,410404000000,,,石龙,,,,,,,1353,2,100,1015,1353,3467,,,,
3468,6,113.314565,33.727101,湛河区,,410411,0375,410411000000,,,湛河,,,,,,,1353,2,100,1015,1353,3468,,,,
3469,6,113.048405,33.869768,宝丰县,,410421,0375,410421000000,,,宝丰,,,,,,,1353,2,100,1015,1353,3469,,,,
3470,6,113.350862,33.628116,叶县,,410422,0375,410422000000,,,,,,,,,,1353,2,100,1015,1353,3470,,,,
3471,6,112.90213,33.740207,鲁山县,,410423,0375,410423000000,,,鲁山,,,,,,,1353,2,100,1015,1353,3471,,,,
3472,6,113.206352,33.973207,郏县,,410425,0375,410425000000,,,,,,,,,,1353,2,100,1015,1353,3472,,,,
3473,6,113.38118,33.733588,平顶山高新技术产业开发区,,410403,0375,410471000000,,,,,,,,,,1353,2,100,1015,1353,3473,,,,
3474,6,113.186392,33.767605,平顶山市城乡一体化示范区,,410400,0375,410472000000,,,,,,,,,,1353,2,100,1015,1353,3474,,,,
3475,6,113.518739,33.309533,舞钢市,,410481,0375,410481000000,,,舞钢,,,,,,,1353,2,100,1015,1353,3475,,,,
3476,6,112.838532,34.168557,汝州市,,410482,0375,410482000000,,,汝州,,,,,,,1353,2,100,1015,1353,3476,,,,
3477,6,114.35102,36.090334,文峰区,,410502,0372,410502000000,,,文峰,,,,,,,1354,2,100,1015,1354,3477,,,,
3478,6,114.34976,36.107119,北关区,,410503,0372,410503000000,,,北关,,,,,,,1354,2,100,1015,1354,3478,,,,
3479,6,114.297434,36.109849,殷都区,,410505,0372,410505000000,,,殷都,,,,,,,1354,2,100,1015,1354,3479,,,,
3480,6,114.317515,36.095494,龙安区,,410506,0372,410506000000,,,龙安,,,,,,,1354,2,100,1015,1354,3480,,,,
3481,6,114.123964,36.130428,安阳县,,410522,0372,410522000000,,,安阳,,,,,,,1354,2,100,1015,1354,3481,,,,
3482,6,114.351718,35.924418,汤阴县,,410523,0372,410523000000,,,汤阴,,,,,,,1354,2,100,1015,1354,3482,,,,
3483,6,114.513308,35.575249,滑县,,410526,0372,410526000000,,,,,,,,,,1354,2,100,1015,1354,3483,,,,
3484,6,114.895936,35.971866,内黄县,,410527,0372,410527000000,,,内黄,,,,,,,1354,2,100,1015,1354,3484,,,,
3485,6,114.123964,36.130428,安阳高新技术产业开发区,,410522,0372,410571000000,,,,,,,,,,1354,2,100,1015,1354,3485,,,,
3486,6,113.813947,36.08315,林州市,,410581,0372,410581000000,,,林州,,,,,,,1354,2,100,1015,1354,3486,,,,
3487,6,114.157235,35.954518,鹤山区,,410602,0392,410602000000,,,鹤山,,,,,,,1355,2,100,1015,1355,3487,,,,
3488,6,114.178367,35.897693,山城区,,410603,0392,410603000000,,,山城,,,,,,,1355,2,100,1015,1355,3488,,,,
3489,6,114.292764,35.741365,淇滨区,,410611,0392,410611000000,,,淇滨,,,,,,,1355,2,100,1015,1355,3489,,,,
3490,6,114.54522,35.676511,浚县,,410621,0392,410621000000,,,,,,,,,,1355,2,100,1015,1355,3490,,,,
3491,6,114.191659,35.607892,淇县,,410622,0392,410622000000,,,,,,,,,,1355,2,100,1015,1355,3491,,,,
3492,6,114.30372,35.760848,鹤壁经济技术开发区,,410611,0392,410671000000,,,,,,,,,,1355,2,100,1015,1355,3492,,,,
3493,6,113.869298,35.304436,红旗区,,410702,0373,410702000000,,,红旗,,,,,,,1356,2,100,1015,1356,3493,,,,
3494,6,113.859813,35.302692,卫滨区,,410703,0373,410703000000,,,卫滨,,,,,,,1356,2,100,1015,1356,3494,,,,
3495,6,113.909273,35.384501,凤泉区,,410704,0373,410704000000,,,凤泉,,,,,,,1356,2,100,1015,1356,3495,,,,
3496,6,113.902867,35.315626,牧野区,,410711,0373,410711000000,,,牧野,,,,,,,1356,2,100,1015,1356,3496,,,,
3497,6,113.799075,35.191417,新乡县,,410721,0373,410721000000,,,新乡,,,,,,,1356,2,100,1015,1356,3497,,,,
3498,6,113.651289,35.26039,获嘉县,,410724,0373,410724000000,,,获嘉,,,,,,,1356,2,100,1015,1356,3498,,,,
3499,6,113.934222,35.066401,原阳县,,410725,0373,410725000000,,,原阳,,,,,,,1356,2,100,1015,1356,3499,,,,
3500,6,114.199274,35.142494,延津县,,410726,0373,410726000000,,,延津,,,,,,,1356,2,100,1015,1356,3500,,,,
3501,6,114.412924,35.041699,封丘县,,410727,0373,410727000000,,,封丘,,,,,,,1356,2,100,1015,1356,3501,,,,
3502,6,113.799075,35.191417,新乡高新技术产业开发区,,410721,0373,410771000000,,,,,,,,,,1356,2,100,1015,1356,3502,,,,
3503,6,113.799075,35.191417,新乡经济技术开发区,,410721,0373,410772000000,,,,,,,,,,1356,2,100,1015,1356,3503,,,,
3504,6,113.920895,35.303589,新乡市平原城乡一体化示范区,,410700,0373,410773000000,,,,,,,,,,1356,2,100,1015,1356,3504,,,,
3505,6,114.058697,35.39866,卫辉市,,410781,0373,410781000000,,,卫辉,,,,,,,1356,2,100,1015,1356,3505,,,,
3506,6,113.79931,35.462646,辉县市,,410782,0373,410782000000,,,辉县,,,,,,,1356,2,100,1015,1356,3506,,,,
3507,6,114.663367,35.202149,长垣市,,410728,0373,410783000000,,,长垣,,,,,,,1356,2,100,1015,1356,3507,,,,
3508,6,113.224444,35.240763,解放区,,410802,0391,410802000000,,,解放,,,,,,,1357,2,100,1015,1357,3508,,,,
3509,6,113.176501,35.237239,中站区,,410803,0391,410803000000,,,中站,,,,,,,1357,2,100,1015,1357,3509,,,,
3510,6,113.315856,35.256496,马村区,,410804,0391,410804000000,,,马村,,,,,,,1357,2,100,1015,1357,3510,,,,
3511,6,113.248516,35.215021,山阳区,,410811,0391,410811000000,,,山阳,,,,,,,1357,2,100,1015,1357,3511,,,,
3512,6,113.441224,35.223877,修武县,,410821,0391,410821000000,,,修武,,,,,,,1357,2,100,1015,1357,3512,,,,
3513,6,113.062691,35.166463,博爱县,,410822,0391,410822000000,,,博爱,,,,,,,1357,2,100,1015,1357,3513,,,,
3514,6,113.3951,35.099827,武陟县,,410823,0391,410823000000,,,武陟,,,,,,,1357,2,100,1015,1357,3514,,,,
3515,6,113.074017,34.940828,温县,,410825,0391,410825000000,,,,,,,,,,1357,2,100,1015,1357,3515,,,,
3516,6,113.246842,35.176176,焦作城乡一体化示范区,,410811,0391,410871000000,,,,,,,,,,1357,2,100,1015,1357,3516,,,,
3517,6,112.936982,35.091404,沁阳市,,410882,0391,410882000000,,,沁阳,,,,,,,1357,2,100,1015,1357,3517,,,,
3518,6,112.783453,34.908856,孟州市,,410883,0391,410883000000,,,孟州,,,,,,,1357,2,100,1015,1357,3518,,,,
3519,6,115.068142,35.777256,华龙区,,410902,0393,410902000000,,,华龙,,,,,,,1358,2,100,1015,1358,3519,,,,
3520,6,115.098348,35.885042,清丰县,,410922,0393,410922000000,,,清丰,,,,,,,1358,2,100,1015,1358,3520,,,,
3521,6,115.198853,36.069628,南乐县,,410923,0393,410923000000,,,南乐,,,,,,,1358,2,100,1015,1358,3521,,,,
3522,6,115.498377,35.851968,范县,,410926,0393,410926000000,,,,,,,,,,1358,2,100,1015,1358,3522,,,,
3523,6,115.866376,35.969566,台前县,,410927,0393,410927000000,,,台前,,,,,,,1358,2,100,1015,1358,3523,,,,
3524,6,115.023194,35.712218,濮阳县,,410928,0393,410928000000,,,濮阳,,,,,,,1358,2,100,1015,1358,3524,,,,
3525,6,115.170942,35.752114,河南濮阳工业园区,,410902,0393,410971000000,,,河南濮阳工业园,,,,,,,1358,2,100,1015,1358,3525,,,,
3526,6,115.023194,35.712218,濮阳经济技术开发区,,410928,0393,410972000000,,,,,,,,,,1358,2,100,1015,1358,3526,,,,
3527,6,113.816689,34.026848,魏都区,,411002,0374,411002000000,,,魏都,,,,,,,1359,2,100,1015,1359,3527,,,,
3528,6,113.816995,34.126129,建安区,,411003,0374,411003000000,,,建安,,,,,,,1359,2,100,1015,1359,3528,,,,
3529,6,114.171506,34.103646,鄢陵县,,411024,0374,411024000000,,,鄢陵,,,,,,,1359,2,100,1015,1359,3529,,,,
3530,6,113.482598,33.867872,襄城县,,411025,0374,411025000000,,,襄城,,,,,,,1359,2,100,1015,1359,3530,,,,
3531,6,113.827342,34.020049,许昌经济技术开发区,,411002,0374,411071000000,,,,,,,,,,1359,2,100,1015,1359,3531,,,,
3532,6,113.482199,34.142065,禹州市,,411081,0374,411081000000,,,禹州,,,,,,,1359,2,100,1015,1359,3532,,,,
3533,6,113.813905,34.195591,长葛市,,411082,0374,411082000000,,,长葛,,,,,,,1359,2,100,1015,1359,3533,,,,
3534,6,113.90498,33.583912,源汇区,,411102,0395,411102000000,,,源汇,,,,,,,1360,2,100,1015,1360,3534,,,,
3535,6,114.001045,33.588923,郾城区,,411103,0395,411103000000,,,郾城,,,,,,,1360,2,100,1015,1360,3535,,,,
3536,6,114.087875,33.587914,召陵区,,411104,0395,411104000000,,,召陵,,,,,,,1360,2,100,1015,1360,3536,,,,
3537,6,113.60338,33.439668,舞阳县,,411121,0395,411121000000,,,舞阳,,,,,,,1360,2,100,1015,1360,3537,,,,
3538,6,113.925444,33.828934,临颍县,,411122,0395,411122000000,,,临颍,,,,,,,1360,2,100,1015,1360,3538,,,,
3539,6,114.04383,33.55221,漯河经济技术开发区,,411104,0395,411171000000,,,,,,,,,,1360,2,100,1015,1360,3539,,,,
3540,6,111.18239,34.771855,湖滨区,,411202,0398,411202000000,,,湖滨,,,,,,,1361,2,100,1015,1361,3540,,,,
3541,6,111.097491,34.721448,陕州区,,411203,0398,411203000000,,,陕州,,,,,,,1361,2,100,1015,1361,3541,,,,
3542,6,111.755311,34.768273,渑池县,,411221,0398,411221000000,,,渑池,,,,,,,1361,2,100,1015,1361,3542,,,,
3543,6,111.04197,34.055658,卢氏县,,411224,0398,411224000000,,,卢氏,,,,,,,1361,2,100,1015,1361,3543,,,,
3544,6,111.169255,34.797807,河南三门峡经济开发区,,411202,0398,411271000000,,,,,,,,,,1361,2,100,1015,1361,3544,,,,
3545,6,111.868409,34.748343,义马市,,411281,0398,411281000000,,,义马,,,,,,,1361,2,100,1015,1361,3545,,,,
3546,6,110.888814,34.518273,灵宝市,,411282,0398,411282000000,,,灵宝,,,,,,,1361,2,100,1015,1361,3546,,,,
3547,6,112.533748,33.005803,宛城区,,411302,0377,411302000000,,,宛城,,,,,,,1362,2,100,1015,1362,3547,,,,
3548,6,112.522948,32.991878,卧龙区,,411303,0377,411303000000,,,卧龙,,,,,,,1362,2,100,1015,1362,3548,,,,
3549,6,112.422948,33.491311,南召县,,411321,0377,411321000000,,,南召,,,,,,,1362,2,100,1015,1362,3549,,,,
3550,6,113.006349,33.25608,方城县,,411322,0377,411322000000,,,方城,,,,,,,1362,2,100,1015,1362,3550,,,,
3551,6,111.467456,33.308936,西峡县,,411323,0377,411323000000,,,西峡,,,,,,,1362,2,100,1015,1362,3551,,,,
3552,6,112.228738,33.035998,镇平县,,411324,0377,411324000000,,,镇平,,,,,,,1362,2,100,1015,1362,3552,,,,
3553,6,111.84353,33.046889,内乡县,,411325,0377,411325000000,,,内乡,,,,,,,1362,2,100,1015,1362,3553,,,,
3554,6,111.484958,33.139624,淅川县,,411326,0377,411326000000,,,淅川,,,,,,,1362,2,100,1015,1362,3554,,,,
