# 来源：本词表来自BCC语料库汉语部分的报刊（news）频道。
# 说明：未去除字母词。存在部分数量词残留。
# 制作：北京语言大学・信息科学学院・大数据与教育技术研究所 2015年10月
# 引用：北京语言大学BCC语料库 http://bcc.blcu.edu.cn
# 吾匣：截取频数大于等于200的数据
"词","排名","频次"
旁及,87490,219
新庄村,87491,219
科摩罗群岛,87492,219
果穗,87493,219
视学,87494,219
清洁度,87495,219
越秀区,87496,219
鱼隐山,87497,219
佩兰,87498,219
陈公博,87499,219
郭佐文,87500,219
鲍狄,87501,219
筋肉,87502,219
戴玉强,87503,219
冠军奖,87504,219
失误率,87505,219
刘桂兰,87506,219
官名,87507,219
阮维祯,87508,219
唐奈,87509,219
门巴,87510,219
肖爱华,87511,219
信托财产,87512,219
零零散散,87513,219
耐烦,87514,219
周文,87515,219
阳光卫视,87516,219
夜阑,87517,219
李震,87518,219
巴楚,87519,219
厦门造纸厂,87520,219
泰丰,87521,219
差别级,87522,219
潮阳市,87523,219
五音,87524,219
莲坂西小区,87525,219
自然物,87526,219
张国忠,87527,219
第56分钟,87528,219
三里屯,87529,219
侵越法,87530,219
吴省长,87531,219
欧方,87532,219
胡克,87533,219
复现,87534,219
拉脱维亚队,87535,219
解郁,87536,219
管卡压,87537,219
第七小组,87538,219
元世祖,87539,219
龟田东伍,87540,219
礼数,87541,219
薪饷,87542,219
拉甲坡,87543,219
孔祥有,87544,219
张同星,87545,219
余锦豪,87546,219
密约,87547,219
宗庙,87548,219
木盘,87549,219
鼓动者,87550,219
包饭,87551,219
扯平,87552,219
起居饮食,87553,219
七十几,87554,219
程全,87555,219
农业类,87556,219
得分率,87557,219
获得性,87558,219
球童,87559,219
清风徐来,87560,219
王心刚,87561,219
拼拼凑凑,87562,219
搀杂,87563,219
淫雨,87564,219
陈大爷,87565,219
钓鱼者,87566,219
伍某,87567,219
加强区,87568,219
狭隘性,87569,219
刘梅,87570,219
梁冠华,87571,219
扫墓者,87572,219
薛平,87573,219
老是说,87574,219
假售假者,87575,219
胡克明,87576,219
贵溪电厂,87577,219
贾承让,87578,219
王国本,87579,219
肥东县,87580,219
卢雅,87581,219
正常性,87582,219
稻本润一,87583,219
体统,87584,219
刘奇,87585,219
期求,87586,219
芳馨,87587,219
黄新,87588,219
嘟嚷,87589,219
李哲承,87590,219
西峡,87591,219
概率论,87592,219
传声,87593,219
空姐们,87594,219
蓝天学院,87595,219
唐师傅,87596,219
短头,87597,219
第二纵队,87598,219
续借,87599,219
加强司法,87600,219
南京市革命委员会,87601,219
实像,87602,219
侯明法,87603,219
杭州电扇总厂,87604,219
以虚带实,87605,219
螺号,87606,219
谢冕,87607,219
李济琛,87608,219
张天云,87609,219
作业率,87610,219
厦门港客运站,87611,219
密闭式,87612,219
狂傲,87613,219
李国桥,87614,219
小阿,87615,219
朴世昌,87616,219
放散,87617,219
匡亚明,87618,219
鳟鱼,87619,219
委托关系,87620,219
桑伟川,87621,219
忽闪忽闪,87622,219
亘古未有,87623,219
拜科努尔发射场,87624,219
李院长,87625,219
雷州,87626,219
苏瑾,87627,219
康恩贝,87628,219
郑培峰,87629,219
即墨,87630,219
笑纹,87631,219
边犯,87632,219
张松涛,87633,219
铜陵市,87634,219
谢尔博,87635,219
锻炼者,87636,219
宁心,87637,219
兵役制,87638,219
煳,87639,219
电报机,87640,219
二郎神,87641,219
官风,87642,219
皮包骨,87643,219
二氧化钛,87644,219
俞凤英,87645,219
屠戮,87646,219
德雷克斯勒,87647,219
加菲,87648,219
苹果酸,87649,219
冬节,87650,219
罗嘉良,87651,219
南少林,87652,219
错杂,87653,219
举借,87654,219
答辩期,87655,218
铸模,87656,218
凡因,87657,218
第八连,87658,218
张所长,87659,218
环湖路,87660,218
猛士,87661,218
潘兴军,87662,218
神秘性,87663,218
第72分钟,87664,218
运输员,87665,218
馐,87666,218
伶仃,87667,218
吊架,87668,218
韩继,87669,218
东印度,87670,218
李邦良,87671,218
粮食类,87672,218
福将,87673,218
土得掉渣,87674,218
散剂,87675,218
后梁,87676,218
姜云胜,87677,218
昔阳县委,87678,218
李拓之,87679,218
潘登,87680,218
音高,87681,218
沈金福,87682,218
真空期,87683,218
方宏进,87684,218
李幼斌,87685,218
??,87686,218
费尔,87687,218
电动化,87688,218
麦茬,87689,218
伯仲之间,87690,218
第7条,87691,218
靳羽西,87692,218
锁厂,87693,218
韦晴光,87694,218
婴幼,87695,218
张国祥,87696,218
志得意满,87697,218
王永国,87698,218
林万植,87699,218
肖望东,87700,218
第90分钟,87701,218
第22轮,87702,218
宿怨,87703,218
小宗派,87704,218
国际电联,87705,218
天京,87706,218
周挺杉,87707,218
神投手,87708,218
第五集,87709,218
追怀,87710,218
成绩优异者,87711,218
睇,87712,218
孟庆平,87713,218
不知所终,87714,218
兴安岭,87715,218
资格者,87716,218
武夷山区,87717,218
北京大学党委,87718,218
蜜甜,87719,218
饶平县,87720,218
永垂青史,87721,218
真名实姓,87722,218
成都队,87723,218
御窑,87724,218
浏阳河,87725,218
林希翎,87726,218
地牢,87727,218
后妃,87728,218
丁烷,87729,218
奇奇怪怪,87730,218
康伟业,87731,218
特别措施法,87732,218
斯特罗耶夫,87733,218
遣词造句,87734,218
海米,87735,218
诉述,87736,218
百宜乡,87737,218
杭州无线电专用设备一厂,87738,218
硅藻,87739,218
秧歌剧,87740,218
第四大队,87741,218
王兴才,87742,218
崔文华,87743,218
泼赖,87744,218
李阳,87745,218
第61分钟,87746,218
压榨机,87747,218
蒙昆维莱,87748,218
散曲,87749,218
江西造船厂,87750,218
美洲银行,87751,218
敏慧,87752,218
阿勒泰地区,87753,218
省级奖,87754,218
元山市,87755,218
芳草地,87756,218
曾国升,87757,218
案底,87758,218
盛北光,87759,218
107%,87760,218
太平鼓,87761,218
不欢,87762,218
孙主任,87763,218
朴树,87764,218
遂人愿,87765,218
吕学俭,87766,218
赵占魁,87767,218
一炷香,87768,218
阳坡,87769,218
搜肠刮肚,87770,218
王成秀,87771,218
舱壁,87772,218
由市城,87773,218
贵阳日报,87774,218
马卡,87775,218
陈文华,87776,218
袁燕,87777,218
江西制药厂,87778,218
莱梅队,87779,218
老东门,87780,218
安珂,87781,218
黄洪波,87782,218
电工学,87783,218
郭明瑞,87784,218
抗静电,87785,218
白宝山,87786,218
电影评论家,87787,218
孙坂路,87788,218
凌信诚,87789,218
赶庙会,87790,218
百货类,87791,218
饱暖,87792,218
九九归一,87793,218
东游西逛,87794,218
棉纺业,87795,218
罗田,87796,218
笔走龙蛇,87797,218
建兰中学,87798,218
退避,87799,218
记仇,87800,218
外钞,87801,218
杨英,87802,218
十分之二,87803,218
亡人,87804,218
另立门户,87805,218
双流镇,87806,218
周渝民,87807,218
龙泉窑,87808,218
文某,87809,218
建造者,87810,218
工兵们,87811,218
鬼哭狼嚎,87812,218
胡师文,87813,218
王其玲,87814,218
吴某某,87815,218
杜师傅,87816,218
余盛茂,87817,218
不吭气,87818,218
梅坎,87819,218
兰山变电站,87820,217
意态,87821,217
不绝如缕,87822,217
?r,87823,217
崔一,87824,217
拉科夫斯基,87825,217
识别率,87826,217
水合,87827,217
连胜文,87828,217
阳塘村,87829,217
有所反应,87830,217
潘梓年,87831,217
誊,87832,217
第二十八卷,87833,217
?e,87834,217
卷缩,87835,217
陈晓敏,87836,217
后羿,87837,217
呲牙咧嘴,87838,217
引为鉴戒,87839,217
自营商,87840,217
绝艺,87841,217
受之无愧,87842,217
交通银行厦门分行,87843,217
王汝刚,87844,217
鲍尔默,87845,217
嚎哭,87846,217
方解石,87847,217
农行省分行,87848,217
公私两利,87849,217
刘校长,87850,217
丁冬,87851,217
秦二世,87852,217
杨金志,87853,217
扎瓦希里,87854,217
扎义夫,87855,217
?,87856,217
叶枝,87857,217
科德,87858,217
娩出,87859,217
闽江学院,87860,217
伊兹密尔,87861,217
??,87862,217
陷坑,87863,217
离得开,87864,217
绍兴地区,87865,217
打打球,87866,217
丁美媛,87867,217
打毛线,87868,217
少奶奶,87869,217
丝毫不差,87870,217
锡克,87871,217
乙亥,87872,217
风雨衣,87873,217
黑竹沟,87874,217
杨进兴,87875,217
泱,87876,217
杨老,87877,217
绕路,87878,217
拉塞尔,87879,217
素油,87880,217
李新科,87881,217
椰汁,87882,217
王大姐,87883,217
王振宇,87884,217
字字珠玑,87885,217
贵州省财政厅,87886,217
嫌烦,87887,217
欧阳庄,87888,217
绥化,87889,217
离情,87890,217
电器类,87891,217
第十七轮,87892,217
野孩子,87893,217
卢苏燕,87894,217
角子,87895,217
拆迁费,87896,217
张总,87897,217
乌隆迪,87898,217
沈若芸,87899,217
挖方,87900,217
柳时熏,87901,217
堤垸,87902,217
寄以厚望,87903,217
高浦,87904,217
达式常,87905,217
落英缤纷,87906,217
苛重,87907,217
富人们,87908,217
雷英夫,87909,217
吴定富,87910,217
处身,87911,217
北山派出所,87912,217
巴登,87913,217
髭,87914,217
上海人民艺术剧院,87915,217
起子,87916,217
?[,87917,217
小侄,87918,217
乐茂盛,87919,217
唐延松,87920,217
外嫁,87921,217
封港,87922,217
负担率,87923,217
太平官,87924,217
华联集团,87925,217
湃,87926,217
坎肩,87927,217
王飚,87928,217
探案,87929,217
伊犁哈萨克自治州,87930,217
找时间,87931,217
五祖拳,87932,217
凤山村,87933,217
醉态,87934,217
无奈何,87935,217
没脸,87936,217
房地产业界,87937,217
双子星座,87938,217
劲草,87939,217
岩滩,87940,217
余昌旭,87941,217
王芯,87942,217
玉溪卷烟厂,87943,217
吴克坚,87944,217
莫家,87945,217
茶碱,87946,217
保付支票,87947,217
布劳恩,87948,217
仰角,87949,217
东莞县,87950,217
踏破铁鞋,87951,217
加强亚,87952,217
何德功,87953,217
何文志,87954,217
王东宁,87955,217
安泰集团,87956,217
江头小学,87957,217
力所不及,87958,217
私款,87959,217
美国军事顾问团,87960,217
麻城县,87961,217
第8期,87962,217
气候学,87963,217
明州,87964,217
⑹,87965,217
库西宁,87966,217
三日两头,87967,217
林建生,87968,217
得意之笔,87969,217
民窑,87970,217
告老,87971,217
建议者,87972,217
王永平,87973,217
莱西,87974,217
梁健,87975,217
三塘村,87976,217
徐小明,87977,217
乐天派,87978,217
哭丧,87979,217
江西医院,87980,217
田化一,87981,217
刺网,87982,217
马骏,87983,217
经济恐慌,87984,217
推荐性,87985,216
欧盟总部,87986,216
一望无边,87987,216
陆世长,87988,216
武汉关,87989,216
第一百三十六条,87990,216
鸽蛋,87991,216
吴院长,87992,216
捞油水,87993,216
钟伟,87994,216
第四座,87995,216
无名火,87996,216
第19位,87997,216
伊万斯,87998,216
姓宋,87999,216
定婚,88000,216
乌兰察布盟,88001,216
马歇,88002,216
法定化,88003,216
言归正传,88004,216
产品化,88005,216
横行不法,88006,216
各有利弊,88007,216
醉翁亭,88008,216
关健,88009,216
搭扣,88010,216
成都市中级人民法院,88011,216
の,88012,216
高级官员们,88013,216
胡忠英,88014,216
摆列,88015,216
日本松下公司,88016,216
可乘之隙,88017,216
双簧管,88018,216
拉萨地区,88019,216
毫厘,88020,216
挟嫌,88021,216
要端,88022,216
皓首,88023,216
佩鲁贾俱乐部,88024,216
土井多贺子,88025,216
果醋,88026,216
周扬们,88027,216
丰收奖,88028,216
卓见,88029,216
蔡国强,88030,216
袋袋,88031,216
人民印刷厂,88032,216
送殡,88033,216
莫先生,88034,216
反卫星,88035,216
张小红,88036,216
君士坦丁,88037,216
王敬诚,88038,216
政府军队,88039,216
妻小,88040,216
曾昭云,88041,216
贾迈利,88042,216
经委党组,88043,216
邓妈妈,88044,216
闲逸,88045,216
陈菊,88046,216
第五支,88047,216
掌纹,88048,216
成都地区,88049,216
杨采妮,88050,216
兴义地委,88051,216
扩大机,88052,216
波波,88053,216
上海市电信公司,88054,216
中国人民解放军空军部队,88055,216
短绌,88056,216
不报者,88057,216
涅瓦河,88058,216
存水,88059,216
趋时,88060,216
贵阳市百货公司,88061,216
华容县,88062,216
空军机场,88063,216
修订版,88064,216
邓老师,88065,216
人面桃花,88066,216
岳云,88067,216
近日点,88068,216
灰泥,88069,216
原部长,88070,216
逖,88071,216
藤山,88072,216
平安江西,88073,216
猪娃,88074,216
函询,88075,216
消防队员们,88076,216
固定奖,88077,216
李敬臣,88078,216
彩砖,88079,216
一又四分之一,88080,216
湿湿,88081,216
股骨颈,88082,216
翕,88083,216
晴转多云,88084,216
强酸,88085,216
三生石,88086,216
赛诗,88087,216
孙天明,88088,216
廷德曼斯,88089,216
嘉禾县,88090,216
米哈伊洛维奇,88091,216
香脂,88092,216
庆元县,88093,216
招生类,88094,216
穆迪,88095,216
丹皮,88096,216
劳里森,88097,216
清泰路,88098,216
油页岩,88099,216
同安法院,88100,216
虹山轴承厂,88101,216
绵密,88102,216
空军大队,88103,216
荻村伊智朗,88104,216
安氏,88105,216
欣悦,88106,216
查普曼,88107,216
羊倌,88108,216
华为公司,88109,216
徐子荣,88110,216
刘华金,88111,216
文艺性,88112,216
烦热,88113,216
可巧,88114,216
电炊具,88115,216
杨再权,88116,216
喃,88117,216
余勇,88118,216
第27位,88119,216
有线电,88120,216
烟龄,88121,216
华星,88122,216
朱平,88123,216
不及其余,88124,216
杭州百货站,88125,216
贾汀,88126,216
枫湖镇,88127,216
江西教育学院,88128,216
旅游类,88129,216
疾风知劲草,88130,216
肯德基餐厅,88131,216
「,88132,216
纸灰,88133,216
芳邻,88134,216
五铢,88135,216
刘田夫,88136,216
词牌,88137,216
金蛇狂舞,88138,216
比曼托罗,88139,216
双城县,88140,216
丁字山,88141,216
贾治邦,88142,216
御林军,88143,216
顾老师,88144,216
查检,88145,216
朱子,88146,216
俊男美女,88147,216
拔刀相助,88148,216
制药类,88149,216
劳燕分飞,88150,216
日本委员会,88151,216
贷方式,88152,216
后金,88153,216
气溶胶,88154,215
周梅森,88155,215
引起公愤,88156,215
侯家,88157,215
法文,88158,215
金寨,88159,215
穆托姆博,88160,215
舟山地区,88161,215
光度计,88162,215
对违章者,88163,215
安徽日报,88164,215
孔眼,88165,215
包封,88166,215
桡,88167,215
困兽犹斗,88168,215
鹤壁,88169,215
妻舅,88170,215
文件名,88171,215
花农们,88172,215
榆木,88173,215
一小半,88174,215
屠城,88175,215
风雨如磐,88176,215
裴文中,88177,215
纳斯湖,88178,215
张卫星,88179,215
凤山路,88180,215
康乾,88181,215
ㄒ,88182,215
猴子们,88183,215
轰走,88184,215
王彪,88185,215
福建省革命委员会,88186,215
李排长,88187,215
神经炎,88188,215
打抖,88189,215
陈裕成,88190,215
纷至,88191,215
变换花样,88192,215
蔬菜汁,88193,215
陆忠娣,88194,215
把盏,88195,215
种一,88196,215
应运,88197,215
第一百五十二条,88198,215
104%,88199,215
上城区城站,88200,215
华宝兴,88201,215
米绍,88202,215
上操,88203,215
赫尔曼德省,88204,215
伽师,88205,215
唐斌,88206,215
活菩萨,88207,215
文人相轻,88208,215
杜宣,88209,215
实验品,88210,215
麻农,88211,215
淮扬菜,88212,215
兴义机场,88213,215
男欢女爱,88214,215
气象法,88215,215
漳州市委,88216,215
卮,88217,215
吵骂,88218,215
泡花碱,88219,215
跟风者,88220,215
第二口,88221,215
口重,88222,215
窃国大盗,88223,215
杭州邮局,88224,215
输电网,88225,215
厦门市技术监督局,88226,215
三角裤,88227,215
马步芳,88228,215
一起起,88229,215
王薇,88230,215
虚热,88231,215
?,88232,215
关联方,88233,215
告倒,88234,215
罗科索夫斯基,88235,215
广明,88236,215
仇士良,88237,215
福州动物园,88238,215
浙江钢铁厂,88239,215
脑癌,88240,215
耕作法,88241,215
跨在,88242,215
休斯公司,88243,215
里程表,88244,215
波罗的海地区,88245,215
民进省委,88246,215
陈家骅,88247,215
严管重罚,88248,215
常谈,88249,215
文渊阁,88250,215
小舒,88251,215
诗意盎然,88252,215
下余,88253,215
以怨报德,88254,215
纵谈,88255,215
蔡志忠,88256,215
陇东,88257,215
?,88258,215
动平衡,88259,215
一发而不可收拾,88260,215
静海寺,88261,215
南门广场,88262,215
设计者们,88263,215
ぷ,88264,215
痛陈,88265,215
李明博,88266,215
例假日,88267,215
桂航,88268,215
张子良,88269,215
熊海钧,88270,215
杨家村,88271,215
沈爱琴,88272,215
赵文璧,88273,215
赵静,88274,215
酒基,88275,215
路霸,88276,215
查定,88277,215
德沃夏克,88278,215
俞宜国,88279,215
一锤一锤,88280,215
摄影家们,88281,215
羊草,88282,215
蔡育强,88283,215
先决,88284,215
贵州人民印刷公司,88285,215
王辛,88286,215
美仁广场,88287,215
古汉集团,88288,215
老霍,88289,215
郭力根,88290,215
意谓,88291,215
外交团,88292,215
船号,88293,215
赖亚文,88294,215
盆盆,88295,215
王同学,88296,215
顿号,88297,215
周宏,88298,215
剔牙,88299,215
武后,88300,215
罗马城,88301,215
偷人,88302,215
贵阳制漆厂,88303,215
稽征处,88304,215
帕斯卡,88305,215
铁板钉钉,88306,215
家仇,88307,215
辽源市,88308,215
雉鸡,88309,215
机械能,88310,215
区组,88311,215
餐位,88312,215
唧,88313,214
建筑者,88314,214
老年法,88315,214
瓦弄,88316,214
任于斯,88317,214
月工,88318,214
吴江县,88319,214
感应式,88320,214
亚速海,88321,214
杭州卫生学校,88322,214
朱文标,88323,214
第二工程局,88324,214
李颀,88325,214
先端,88326,214
潘迪,88327,214
版权法,88328,214
美国匹兹堡大学,88329,214
汪世瑜,88330,214
张建明,88331,214
苏慧伦,88332,214
苏广铭,88333,214
哈尔滨日报,88334,214
张无忌,88335,214
贺衡夫,88336,214
新生们,88337,214
概览,88338,214
林东源,88339,214
揽过,88340,214
呼哧呼哧,88341,214
曹建明,88342,214
江西教育出版社,88343,214
财迷,88344,214
热敏,88345,214
佩奇,88346,214
水土流失区,88347,214
孙建军,88348,214
小野原,88349,214
北医,88350,214
脉冲式,88351,214
针叶树,88352,214
出口地,88353,214
直观性,88354,214
债券利率,88355,214
薛树东,88356,214
赵寿山,88357,214
孙媳妇,88358,214
金陵大学,88359,214
副将,88360,214
豢,88361,214
中共中央政治局常委会,88362,214
踌躇不前,88363,214
过渡费,88364,214
扁桃腺炎,88365,214
钱启敏,88366,214
诮,88367,214
巡守,88368,214
鲍某,88369,214
营养化,88370,214
驯顺,88371,214
共产党情报局,88372,214
黎东明,88373,214
圆片,88374,214
出敌不意,88375,214
官爵,88376,214
漂了,88377,214
黑天,88378,214
车马费,88379,214
身在曹营心在汉,88380,214
牢实,88381,214
赵磊,88382,214
比耶迪奇,88383,214
私贩,88384,214
莫文骅,88385,214
放榜,88386,214
厦门监狱,88387,214
吴植,88388,214
惠灵顿市,88389,214
模仿性,88390,214
西安赛区,88391,214
霍霍,88392,214
经济成长率,88393,214
正片,88394,214
毛羽,88395,214
陈洪,88396,214
刘兴,88397,214
张贤约,88398,214
长安城,88399,214
太岳,88400,214
张春贤,88401,214
岽,88402,214
白磊,88403,214
蚍蜉撼大树,88404,214
陈鹤琴,88405,214
发潮,88406,214
赵犯,88407,214
袁浦乡,88408,214
托雷斯,88409,214
鲍曼,88410,214
贡勒部队,88411,214
全国人大华侨委员会,88412,214
江洋大盗,88413,214
时务,88414,214
刘源,88415,214
鹅掌楸,88416,214
早慧,88417,214
绨,88418,214
杭州热电厂,88419,214
张培英,88420,214
李俊甲,88421,214
宜川,88422,214
屈应天,88423,214
许多工商业者,88424,214
飞红,88425,214
内商,88426,214
官制,88427,214
插页,88428,214
白白净净,88429,214
大华书场,88430,214
国富民强,88431,214
赵松,88432,214
中央直属机关工委,88433,214
郑文,88434,214
潮安,88435,214
卢卫中,88436,214
情人卡,88437,214
横塘村,88438,214
陈美祥,88439,214
变幻无常,88440,214
旃,88441,214
萤火,88442,214
小偷们,88443,214
鬼迷心窍,88444,214
决一雌雄,88445,214
张仁育,88446,214
十字花科,88447,214
宗欢,88448,214
沙司,88449,214
内比奥罗,88450,214
晋文公,88451,214
巴罗,88452,214
辅酶,88453,214
无字碑,88454,214
贵州省局,88455,214
塞翁失马,88456,214
心宽,88457,214
张芳,88458,214
圣西罗,88459,214
题旨,88460,214
莱切,88461,214
李玉松,88462,214
玛丽娅,88463,214
丽水地区,88464,214
碘化,88465,214
盘坐,88466,214
玉米螟,88467,214
景芳五,88468,214
任总指挥,88469,214
读书界,88470,214
金河仁,88471,214
欲得,88472,214
济宁市,88473,214
乙二醇,88474,214
道德感,88475,214
伴送,88476,214
回拜,88477,214
赵尔陆,88478,214
国大使,88479,214
宽宏,88480,214
李英爱,88481,214
喷薄欲出,88482,214
布卡武,88483,214
盛建中,88484,214
梁金荣,88485,214
福州站,88486,214
阿斯平,88487,213
张太太,88488,213
吴木春,88489,213
尽处,88490,213
王丹凤,88491,213
收文,88492,213
簋,88493,213
逃婚,88494,213
落花生,88495,213
仙乡,88496,213
凸透镜,88497,213
经济鉴证类,88498,213
产仔率,88499,213
王向,88500,213
夏希,88501,213
安提瓜和巴布达,88502,213
倪晓娟,88503,213
闲空,88504,213
胡富国,88505,213
蒲草,88506,213
去无踪,88507,213
杨洪基,88508,213
月牙儿,88509,213
字根,88510,213
伊万尼塞维奇,88511,213
带头羊,88512,213
循环式,88513,213
七窍,88514,213
李鹏为,88515,213
新疆大学,88516,213
易用性,88517,213
鼓动性,88518,213
母后,88519,213
耳背,88520,213
浙江新湖队,88521,213
纯而又纯,88522,213
谈古论今,88523,213
夏女士,88524,213
文物界,88525,213
尼泊尔队,88526,213
廖雷,88527,213
穿线,88528,213
橇,88529,213
庄河,88530,213
宽胎,88531,213
卫河,88532,213
除非己莫为,88533,213
陈政委,88534,213
天门山,88535,213
张家界市,88536,213
楚墓,88537,213
碧云寺,88538,213
鹿皮,88539,213
龚育之,88540,213
卢老师,88541,213
条分缕析,88542,213
纸钞,88543,213
第四十二届,88544,213
日本东京地方法院,88545,213
花香鸟语,88546,213
警备区部队,88547,213
丧志,88548,213
中央广播电视大学,88549,213
显耀,88550,213
陈酒,88551,213
陡地,88552,213
返工率,88553,213
东营市,88554,213
男排赛,88555,213
末后,88556,213
蒙特,88557,213
黎德英,88558,213
多米尼加队,88559,213
黧黑,88560,213
华鲁恒,88561,213
商毅,88562,213
卢基扬诺夫,88563,213
恃强凌弱,88564,213
一味迁就,88565,213
摩尼教,88566,213
赤身,88567,213
黄淑华,88568,213
变频器,88569,213
第18轮,88570,213
阿平,88571,213
朴昌玉,88572,213
宋振明,88573,213
黑山县,88574,213
钱永昌,88575,213
北京市百货大楼,88576,213
库艇,88577,213
杜卡基斯,88578,213
棕绷,88579,213
中国共产党贵州省委员会,88580,213
芦溪区,88581,213
仙家,88582,213
东宁,88583,213
有来有往,88584,213
幽蓝,88585,213
长影厂,88586,213
谣言四起,88587,213
茅显祺,88588,213
越南保卫世界和平委员会,88589,213
哪次,88590,213
赵家兴,88591,213
袁天志,88592,213
赵连庆,88593,213
无虑,88594,213
东施,88595,213
酒性,88596,213
数不完,88597,213
农桑,88598,213
法占区,88599,213
娇女,88600,213
德馨,88601,213
文化部电影局,88602,213
何必当初,88603,213
河清,88604,213
九江化工厂,88605,213
五代史,88606,213
林晓明,88607,213
李龙德,88608,213
余隆,88609,213
军政权,88610,213
风流才子,88611,213
离机,88612,213
自愧不如,88613,213
范颂九,88614,213
秦晋之好,88615,213
矿柱,88616,213
大运村,88617,213
毛如柏,88618,213
仔鱼,88619,213
大分县,88620,213
山丹,88621,213
麦克拉伦,88622,213
莱切队,88623,213
封建割据,88624,213
老华,88625,213
有鼻子有眼,88626,213
洛杉矶国际机场,88627,213
银河大厦,88628,213
民族史,88629,213
醍醐灌顶,88630,213
卡内基,88631,213
卡萨诺,88632,212
福建总队,88633,212
正屋,88634,212
蒙修,88635,212
杏林,88636,212
前那场,88637,212
演出费,88638,212
设施费,88639,212
泰德,88640,212
蒋村乡,88641,212
格雷厄姆,88642,212
小博士,88643,212
格伦,88644,212
乌鞘岭,88645,212
山高水长,88646,212
曹祥仁,88647,212
小动脉,88648,212
江右,88649,212
蔡若虹,88650,212
南斯拉夫国家队,88651,212
李洪洋,88652,212
学联筹委会,88653,212
百十来,88654,212
三天打鱼两天晒网,88655,212
方都能,88656,212
王海涛,88657,212
言之成理,88658,212
倒栽葱,88659,212
忠仑公园,88660,212
春肥,88661,212
巴西莱,88662,212
科里亚,88663,212
奏章,88664,212
周建华,88665,212
中共晋江地委,88666,212
亲族,88667,212
李国庆,88668,212
老阎,88669,212
第三中心,88670,212
存精,88671,212
张明友,88672,212
滑腻,88673,212
授业解惑,88674,212
杨树安,88675,212
横生枝节,88676,212
制订者,88677,212
胜读十年书,88678,212
循环流化,88679,212
欧斯曼,88680,212
炎暑,88681,212
见亮,88682,212
普里特,88683,212
柔软性,88684,212
邓女士,88685,212
阅读率,88686,212
慕士塔格山,88687,212
全盘计划,88688,212
格兰仕空调,88689,212
德尔塔,88690,212
激光唱机,88691,212
主洞,88692,212
低能儿,88693,212
弗里达,88694,212
高杆灯,88695,212
松山芭蕾舞团,88696,212
达科斯塔,88697,212
生气盎然,88698,212
播散,88699,212
美国国家队,88700,212
黔北高原,88701,212
多变化,88702,212
锲,88703,212
驱策,88704,212
黄乃裳,88705,212
中国经济贸易展览会,88706,212
粤军,88707,212
小坂善太郎,88708,212
翘翘板,88709,212
繁峙县,88710,212
中华民族园,88711,212
上睑,88712,212
李琛本,88713,212
培训业,88714,212
蚕匾,88715,212
姚蓬子,88716,212
决明子,88717,212
北京石油学院,88718,212
小读者们,88719,212
冲口,88720,212
不符者,88721,212
德福,88722,212
郑介民,88723,212
棒棒糖,88724,212
泥浆池,88725,212
印刷费,88726,212
奇瑞轿车,88727,212
三六九等,88728,212
猜拳行令,88729,212
王国昌,88730,212
起伏不平,88731,212
洛加尼斯,88732,212
刘大爷,88733,212
列宁格勒州,88734,212
违价,88735,212
油酥,88736,212
牙粉,88737,212
张鸿志,88738,212
何深,88739,212
周励,88740,212
卢克索,88741,212
献县,88742,212
颜家,88743,212
长牙,88744,212
卷材,88745,212
门额,88746,212
于一日,88747,212
洪海涛,88748,212
日本山,88749,212
绝口不谈,88750,212
春秋衫,88751,212
陈元麟,88752,212
涌泉寺,88753,212
林玉彬,88754,212
茅于,88755,212
南方基金管理公司,88756,212
惠威,88757,212
海岸炮,88758,212
陈教练,88759,212
郭瑞龙,88760,212
胖大海,88761,212
航天中心,88762,212
史燕青,88763,212
候选人赛,88764,212
灵敏性,88765,212
吴通明,88766,212
澎湖县,88767,212
对违规者,88768,212
阎红彦,88769,212
益阳市,88770,212
龙门山,88771,212
植物界,88772,212
玉泉山,88773,212
贾强,88774,212
延请,88775,212
第一百零八条,88776,212
中国剧院,88777,212
封建论,88778,212
管饭,88779,212
袁浦镇,88780,212
鬼头,88781,212
牙石,88782,212
省略号,88783,212
朱老太,88784,212
孙涛,88785,212
软件包,88786,212
前一场,88787,212
大连理工大学,88788,212
签证处,88789,212
量算,88790,212
疳积,88791,212
斜刺里,88792,212
蛏子,88793,211
水运仪,88794,211
雅克什,88795,211
自动机,88796,211
存身,88797,211
兰伦华,88798,211
刘成,88799,211
美仁宫大厦,88800,211
胡荣,88801,211
纪瑞,88802,211
中厦公司,88803,211
摩天楼,88804,211
座号,88805,211
根毛,88806,211
赖传珠,88807,211
谢词,88808,211
脚脖子,88809,211
边材,88810,211
250%,88811,211
民变,88812,211
都拉乡,88813,211
密封件,88814,211
文昌宫,88815,211
顺平,88816,211
百事可乐公司,88817,211
战防炮,88818,211
杨飞,88819,211
刘瑛,88820,211
吴老汉,88821,211
山西大学,88822,211
乔治亚州,88823,211
林可,88824,211
通城,88825,211
腊八粥,88826,211
厦门银城股份有限公司,88827,211
华德,88828,211
毛鸡,88829,211
王昌龄,88830,211
嬉皮士,88831,211
水乐洞,88832,211
托人情,88833,211
找平,88834,211
留得青山在,88835,211
姓唐,88836,211
儒将,88837,211
搜查证,88838,211
抓饭,88839,211
朱毅,88840,211
