# 以[知乎](https://www.zhihu.com/)回答爲語料，總字數爲六億字，剔除非《通用規範漢字表》中的漢字後，統計字頻結果，並按照頻數降序排列。
# 本字頻表反映了簡體中文社區公衆用語習慣。有以下三個主要特點：一、其具有非官方性質，宣傳用語較少，貼近普通人生活。二、其具有社交性質，社交用語較多，貼近社交媒體生活。三、其語料質量較高，語言偏書面，且反映了一定的科學、文化、藝術基礎。
# 制作：https://github.com/forfudan/chinese-characters-frequency
"汉字","频次","频率","累计频率"
窜,2531,0.000005212172252132183,0.996369650979395
浒,2520,0.000005189519587267128,0.9963748404989823
蘸,2507,0.000005162748256062972,0.9963800032472383
雁,2507,0.000005162748256062972,0.9963851659954943
叭,2504,0.000005156570256554321,0.9963903225657509
蚀,2501,0.0000051503922570456695,0.9963954729580079
痞,2495,0.000005138036258028367,0.9964006109942659
韭,2494,0.000005135976924858816,0.9964057469711908
廓,2494,0.000005135976924858816,0.9964108829481156
俏,2493,0.000005133917591689266,0.9964160168657074
慑,2492,0.000005131858258519716,0.9964211487239659
猝,2488,0.000005123620925841514,0.9964262723448918
扳,2486,0.000005119502259502413,0.9964313918471512
宛,2480,0.0000051071462604851105,0.9964364989934117
玺,2478,0.000005103027594146009,0.9964416020210058
尹,2477,0.000005100968260976459,0.9964467029892669
鲨,2476,0.0000050989089278069085,0.9964518018981947
筝,2471,0.000005088612261959156,0.9964568905104567
蹬,2469,0.000005084493595620055,0.9964619750040523
澎,2468,0.0000050824342624505044,0.9964670574383148
醛,2466,0.000005078315596111404,0.9964721357539109
哮,2466,0.000005078315596111404,0.9964772140695071
撮,2462,0.000005070078263433202,0.9964822841477705
篡,2456,0.000005057722264415899,0.996487341870035
辫,2456,0.000005057722264415899,0.9964923995922994
株,2450,0.000005045366265398597,0.9964974449585648
灶,2448,0.000005041247599059496,0.9965024862061639
旭,2448,0.000005041247599059496,0.9965075274537629
厄,2446,0.000005037128932720395,0.9965125645826957
潭,2441,0.000005026832266872643,0.9965175914149625
倪,2441,0.000005026832266872643,0.9965226182472294
侥,2440,0.000005024772933703092,0.9965276430201632
荤,2440,0.000005024772933703092,0.9965326677930969
扼,2438,0.0000050206542673639915,0.9965376884473642
耸,2432,0.000005008298268346689,0.9965426967456326
诧,2431,0.000005006238935177138,0.9965477029845677
佼,2429,0.000005002120268838038,0.9965527051048366
栖,2425,0.000004993882936159836,0.9965576989877728
踝,2423,0.000004989764269820734,0.9965626887520426
朦,2419,0.000004981526937142533,0.9965676702789797
霓,2416,0.000004975348937633882,0.9965726456279174
瞻,2413,0.0000049691709381252305,0.9965776147988555
觅,2412,0.00000496711160495568,0.9965825819104605
缀,2408,0.000004958874272277478,0.9965875407847328
倩,2402,0.000004946518273260175,0.996592487303006
骁,2399,0.000004940340273751524,0.9965974276432797
焙,2399,0.000004940340273751524,0.9966023679835535
貂,2398,0.000004938280940581973,0.9966073062644941
缕,2397,0.000004936221607412423,0.9966122424861016
骆,2388,0.0000049176876088864686,0.9966171601737105
斌,2381,0.000004903272276699616,0.9966220634459871
仨,2380,0.000004901212943530065,0.9966269646589306
吝,2378,0.000004897094277190965,0.9966318617532078
秤,2376,0.000004892975610851863,0.9966367547288187
莽,2375,0.000004890916277682313,0.9966416456450964
惮,2375,0.000004890916277682313,0.996646536561374
焕,2372,0.000004884738278173661,0.9966514212996522
羯,2362,0.000004864144946478158,0.9966562854445987
棠,2361,0.000004862085613308607,0.9966611475302121
沛,2360,0.000004860026280139056,0.9966660075564922
惕,2355,0.000004849729614291304,0.9966708572861065
捍,2353,0.000004845610947952203,0.9966757028970544
栓,2344,0.000004827076949426249,0.9966805299740038
翩,2342,0.0000048229582830871485,0.9966853529322869
匡,2341,0.000004820898949917598,0.9966901738312368
憎,2334,0.0000048064836177307445,0.9966949803148546
巍,2326,0.000004790008952374341,0.996699770323807
窒,2326,0.000004790008952374341,0.9967045603327593
葵,2321,0.0000047797122865265886,0.9967093400450459
嗤,2318,0.000004773534287017937,0.9967141135793329
焖,2316,0.000004769415620678837,0.9967188829949536
沮,2315,0.000004767356287509286,0.9967236503512411
呻,2309,0.000004755000288491983,0.9967284053515296
汹,2297,0.000004730288290457378,0.9967331356398201
昼,2296,0.0000047282289572878275,0.9967378638687774
妍,2293,0.000004722050957779176,0.9967425859197352
哉,2285,0.000004705576292422773,0.9967472914960276
诩,2282,0.000004699398292914122,0.9967519908943205
藻,2282,0.000004699398292914122,0.9967566902926135
崽,2280,0.00000469527962657502,0.99676138557224
眷,2277,0.000004689101627066369,0.9967660746738671
亢,2274,0.000004682923627557718,0.9967707575974947
诫,2273,0.000004680864294388167,0.9967754384617891
氯,2265,0.000004664389629031764,0.996780102851418
躬,2264,0.000004662330295862213,0.9967847651817139
芥,2262,0.000004658211629523113,0.9967894233933434
悚,2261,0.000004656152296353562,0.9967940795456398
惋,2259,0.000004652033630014461,0.9967987315792698
颊,2256,0.00000464585563050581,0.9968033774349003
坪,2256,0.00000464585563050581,0.9968080232905309
倔,2255,0.000004643796297336259,0.9968126670868283
聂,2254,0.000004641736964166709,0.9968173088237924
岔,2253,0.000004639677630997159,0.9968219485014234
坝,2248,0.000004629380965149406,0.9968265778823885
酶,2246,0.000004625262298810305,0.9968312031446873
秽,2245,0.000004623202965640755,0.996835826347653
掷,2238,0.000004608787633453901,0.9968404351352864
庇,2236,0.000004604668967114801,0.9968450398042535
芸,2235,0.00000460260963394525,0.9968496424138875
萍,2231,0.000004594372301267049,0.9968542367861888
麒,2224,0.000004579956969080196,0.9968588167431579
庚,2218,0.000004567600970062893,0.996863384344128
贿,2217,0.000004565541636893342,0.9968679498857649
冗,2208,0.0000045470076383673885,0.9968724968934033
荔,2207,0.000004544948305197838,0.9968770418417084
氮,2203,0.000004536710972519636,0.996881578552681
嫣,2201,0.000004532592306180535,0.9968861111449872
辍,2198,0.000004526414306671884,0.9968906375592939
矜,2197,0.000004524354973502333,0.9968951619142674
憬,2192,0.000004514058307654581,0.9968996759725751
屉,2191,0.000004511998974485031,0.9969041879715496
矶,2191,0.000004511998974485031,0.996908699970524
囤,2191,0.000004511998974485031,0.9969132119694984
聋,2191,0.000004511998974485031,0.9969177239684729
痰,2186,0.000004501702308637279,0.9969222256707815
慷,2186,0.000004501702308637279,0.9969267273730901
颌,2186,0.000004501702308637279,0.9969312290753987
惚,2184,0.000004497583642298177,0.996935726659041
侬,2175,0.000004479049643772223,0.9969402057086847
酌,2172,0.000004472871644263572,0.996944678580329
勘,2167,0.00000446257497841582,0.9969491411553074
绯,2164,0.000004456396978907169,0.9969535975522863
娼,2153,0.000004433744314042114,0.9969580312966003
绽,2152,0.000004431684980872563,0.9969624629815812
啼,2149,0.000004425506981363912,0.9969668884885625
阎,2148,0.000004423447648194362,0.9969713119362107
昵,2145,0.0000044172696486857105,0.9969757292058594
忐,2145,0.0000044172696486857105,0.9969801464755081
镀,2143,0.000004413150982346609,0.9969845596264905
胚,2143,0.000004413150982346609,0.9969889727774728
轼,2140,0.000004406972982837958,0.9969933797504557
侨,2138,0.000004402854316498857,0.9969977826047721
挟,2134,0.000004394616983820655,0.997002177221756
邋,2134,0.000004394616983820655,0.9970065718387399
盏,2133,0.0000043925576506511045,0.9970109643963905
噢,2128,0.000004382260984803353,0.9970153466573752
歼,2122,0.00000436990498578605,0.997019716562361
砌,2122,0.00000436990498578605,0.9970240864673467
俞,2121,0.000004367845652616499,0.9970284543129994
钠,2119,0.000004363726986277399,0.9970328180399857
翡,2113,0.000004351370987260096,0.997037169410973
抉,2112,0.0000043493116540905454,0.997041518722627
篷,2106,0.000004336955655073243,0.9970458556782821
阪,2105,0.000004334896321903692,0.997050190574604
孽,2103,0.0000043307776555645916,0.9970545213522596
鳖,2101,0.00000432665898922549,0.9970588480112488
喱,2099,0.0000043225403228863895,0.9970631705515717
沥,2092,0.000004308124990699536,0.9970674786765624
胰,2088,0.000004299887658021334,0.9970717785642205
冕,2085,0.000004293709658512683,0.997076072273879
鳞,2081,0.000004285472325834482,0.9970803577462047
牟,2080,0.000004283412992664931,0.9970846411591974
硝,2078,0.0000042792943263258305,0.9970889204535237
棘,2073,0.000004268997660478078,0.9970931894511842
牡,2067,0.000004256641661460775,0.9970974460928457
痹,2063,0.000004248404328782573,0.9971016944971745
拂,2061,0.000004244285662443473,0.9971059387828369
濒,2058,0.000004238107662934821,0.9971101768904999
胧,2056,0.00000423398899659572,0.9971144108794965
窟,2055,0.00000423192966342617,0.99711864280916
沌,2054,0.000004229870330256619,0.9971228726794902
疹,2050,0.000004221632997578417,0.9971270943124878
吭,2050,0.000004221632997578417,0.9971313159454854
冶,2046,0.000004213395664900216,0.9971355293411504
焉,2043,0.000004207217665391565,0.9971397365588157
嗽,2039,0.000004198980332713363,0.9971439355391484
旱,2038,0.000004196920999543812,0.9971481324601479
嗡,2036,0.0000041928023332047116,0.9971523252624811
紊,2035,0.000004190743000035161,0.9971565160054812
芹,2032,0.0000041845650005265096,0.9971607005704817
颅,2030,0.000004180446334187409,0.9971648810168159
汶,2027,0.000004174268334678758,0.9971690552851505
庐,2023,0.000004166031002000556,0.9971732213161525
阑,2022,0.000004163971668831005,0.9971773852878213
咆,2012,0.0000041433783371355,0.9971815286661584
闸,2008,0.000004135141004457299,0.9971856638071629
禄,2006,0.000004131022338118198,0.997189794829501
唏,2005,0.000004128963004948647,0.9971939237925059
怠,2004,0.000004126903671779097,0.9971980506961777
蒲,2003,0.0000041248443386095465,0.9972021755405164
茬,1996,0.000004110429006422693,0.9972062859695228
酮,1995,0.000004108369673253143,0.997210394339196
苯,1994,0.000004106310340083593,0.9972145006495361
呃,1993,0.000004104251006914042,0.997218604900543
憨,1993,0.000004104251006914042,0.99722270915155
朔,1991,0.000004100132340574941,0.9972268092838905
鲤,1990,0.000004098073007405391,0.9972309073568979
呗,1988,0.00000409395434106629,0.997235001311239
璋,1988,0.00000409395434106629,0.9972390952655801
楞,1983,0.000004083657675218537,0.9972431789232553
溅,1983,0.000004083657675218537,0.9972472625809305
黯,1981,0.000004079539008879437,0.9972513421199394
眶,1976,0.000004069242343031685,0.9972554113622825
烙,1975,0.000004067183009862134,0.9972594785452923
屿,1973,0.0000040630643435230336,0.9972635416096358
虞,1973,0.0000040630643435230336,0.9972676046739793
豌,1969,0.0000040548270108448316,0.9972716595009902
寇,1963,0.000004042471011827529,0.997275701972002
彤,1963,0.000004042471011827529,0.9972797444430138
惦,1963,0.000004042471011827529,0.9972837869140256
裆,1947,0.000004009521681114722,0.9972877964357068
衅,1946,0.000004007462347945171,0.9972918038980547
洽,1940,0.0000039951063489278685,0.9972957990044037
悯,1936,0.0000039868690162496665,0.9972997858734199
钝,1936,0.0000039868690162496665,0.9973037727424362
嘶,1932,0.0000039786316835714645,0.9973077513741198
琉,1930,0.000003974513017232364,0.997311725887137
麽,1927,0.000003968335017723713,0.9973156942221547
脐,1924,0.000003962157018215061,0.997319656379173
捋,1923,0.000003960097685045511,0.997323616476858
蛾,1922,0.00000395803835187596,0.9973275745152098
缔,1919,0.000003951860352367309,0.9973315263755622
酪,1917,0.000003947741686028208,0.9973354741172482
绸,1917,0.000003947741686028208,0.9973394218589342
斐,1910,0.000003933326353841355,0.997343355185288
痔,1906,0.000003925089021163154,0.9973472802743092
澈,1903,0.0000039189110216545014,0.9973511991853309
唔,1901,0.000003914792355315401,0.9973551139776862
禧,1896,0.000003904495689467649,0.9973590184733756
亥,1891,0.000003894199023619896,0.9973629126723992
呛,1890,0.000003892139690450346,0.9973668048120896
丞,1890,0.000003892139690450346,0.99737069695178
砰,1890,0.000003892139690450346,0.9973745890914705
笃,1887,0.000003885961690941694,0.9973784750531615
粽,1886,0.000003883902357772144,0.9973823589555192
攘,1884,0.000003879783691433043,0.9973862387392106
涮,1882,0.000003875665025093942,0.9973901144042358
