# 来源：本词表来自BCC语料库汉语部分的微博（weibo）频道。
# 说明：未去除字母词。存在部分数量词残留。
# 制作：北京语言大学・信息科学学院・大数据与教育技术研究所 2015年10月
# 引用：北京语言大学BCC语料库 http://bcc.blcu.edu.cn
# 吾匣：截取频数大于等于200的数据
"Word","Rank","Count"
过高,10317,29677
特大,10318,29675
惹人,10319,29672
理会,10320,29669
卷发,10321,29662
看着看着,10322,29654
小包,10323,29649
?,10324,29646
大白菜,10325,29635
停车场,10326,29630
吃苦,10327,29627
松鼠,10328,29623
出击,10329,29616
联络,10330,29609
觉醒,10331,29609
现场直播,10332,29603
句句,10333,29598
?,10334,29595
回避,10335,29586
强壮,10336,29582
登山,10337,29578
鸟儿,10338,29576
幻觉,10339,29564
?,10340,29564
梭,10341,29560
〔,10342,29549
强盗,10343,29528
最先,10344,29524
二月,10345,29523
寻觅,10346,29520
急需,10347,29519
背面,10348,29518
纠正,10349,29513
命令,10350,29512
璀璨,10351,29511
肚皮,10352,29509
狐,10353,29492
领略,10354,29487
小牛,10355,29477
海拔,10356,29477
≥,10357,29469
五花肉,10358,29467
初冬,10359,29466
世故,10360,29466
常有,10361,29466
?^,10362,29463
波动,10363,29463
小车,10364,29462
雷达,10365,29462
拇指,10366,29455
政权,10367,29452
揪心,10368,29438
联网,10369,29438
煮沸,10370,29438
卢,10371,29436
换取,10372,29433
夜深,10373,29432
搭档,10374,29425
纯正,10375,29423
光辉,10376,29419
陈坤,10377,29416
膨胀,10378,29414
?u,10379,29410
荣威,10380,29407
无形,10381,29406
?,10382,29402
夜色,10383,29401
摩托罗拉,10384,29401
冤枉,10385,29391
?,10386,29389
便当,10387,29389
策,10388,29387
寓意,10389,29378
苗,10390,29375
烤箱,10391,29373
报销,10392,29371
叛逆,10393,29369
忧虑,10394,29367
连天,10395,29366
?,10396,29364
苗条,10397,29361
动摇,10398,29354
展览,10399,29338
纵容,10400,29337
字体,10401,29328
登机,10402,29324
像不像,10403,29320
疑似,10404,29320
磨难,10405,29315
迅雷,10406,29314
荒唐,10407,29314
事先,10408,29314
孩子气,10409,29313
摁,10410,29300
石家庄,10411,29293
镶,10412,29282
揭晓,10413,29273
迫切,10414,29268
聊聊天,10415,29262
繁忙,10416,29260
死活,10417,29249
金针菇,10418,29247
悄然,10419,29246
素食,10420,29234
系带,10421,29231
张爱玲,10422,29230
振作,10423,29221
捷径,10424,29214
建行,10425,29211
外在,10426,29184
?t,10427,29182
挚爱,10428,29165
统治,10429,29161
台阶,10430,29158
梅花,10431,29157
辈,10432,29156
从此以后,10433,29154
猪蹄,10434,29154
林俊杰,10435,29151
阵雨,10436,29134
透彻,10437,29129
刺猬,10438,29129
当兵,10439,29125
丢下,10440,29117
恶梦,10441,29115
喜好,10442,29109
主体,10443,29107
人大代表,10444,29105
漏洞,10445,29103
倘若,10446,29102
坦白,10447,29095
从中,10448,29088
重播,10449,29086
鼎,10450,29082
莲子,10451,29080
剧院,10452,29079
愚,10453,29076
??,10454,29073
小图,10455,29062
成交量,10456,29047
体操,10457,29043
冲刺,10458,29040
必胜客,10459,29033
д,10460,29027
选购,10461,29026
新奇,10462,29025
西游记,10463,29023
死党,10464,29016
丢弃,10465,29012
管用,10466,29008
牙龈,10467,29005
甭,10468,29003
人缘,10469,28998
务,10470,28998
饮品,10471,28993
忍让,10472,28983
?K,10473,28976
武装,10474,28973
识别,10475,28973
波澜,10476,28971
板栗,10477,28959
若要,10478,28959
意味,10479,28955
冰块,10480,28952
搭讪,10481,28946
?,10482,28943
战友,10483,28924
誉为,10484,28915
マ,10485,28912
慰问,10486,28905
起诉,10487,28903
苍天,10488,28897
飘飘,10489,28888
新型,10490,28887
看一看,10491,28883
走廊,10492,28875
怨恨,10493,28870
大国,10494,28869
果实,10495,28861
架子,10496,28850
备受,10497,28838
披肩,10498,28836
事项,10499,28827
ね,10500,28826
做做,10501,28824
逼真,10502,28821
鬼子,10503,28817
轮胎,10504,28811
上山,10505,28800
座椅,10506,28797
火柴,10507,28796
わ,10508,28791
搭载,10509,28783
足足,10510,28780
城区,10511,28774
?A,10512,28770
艺术品,10513,28766
四月,10514,28762
小屋,10515,28756
??,10516,28743
李赫,10517,28740
饶,10518,28726
记载,10519,28724
黑板,10520,28715
自古,10521,28715
强劲,10522,28707
风向标,10523,28704
守在,10524,28703
没收,10525,28697
高低,10526,28679
纵使,10527,28678
书房,10528,28676
偷偷地,10529,28672
谈谈,10530,28670
动静,10531,28667
过人,10532,28666
摧残,10533,28664
功力,10534,28662
午休,10535,28643
萍,10536,28638
历险记,10537,28618
没完没了,10538,28616
奇异,10539,28615
第11名,10540,28610
张学友,10541,28604
处理器,10542,28602
色泽,10543,28593
三分之一,10544,28588
绘画,10545,28585
临睡,10546,28583
刘备,10547,28579
餐馆,10548,28578
打仗,10549,28574
宽恕,10550,28566
看不出来,10551,28561
大戏,10552,28550
先走,10553,28539
潮州,10554,28536
务必,10555,28531
鲜明,10556,28529
加薪,10557,28525
看开,10558,28522
青春期,10559,28520
气血,10560,28518
大规模,10561,28516
粉嫩,10562,28508
公式,10563,28507
喝醉了,10564,28504
?~,10565,28498
舒坦,10566,28497
太阳能,10567,28495
调研,10568,28494
荤,10569,28493
而后,10570,28492
〕,10571,28492
弄死,10572,28487
??,10573,28485
辑,10574,28478
咋样,10575,28471
深思,10576,28470
壁虎,10577,28462
贴切,10578,28462
哀伤,10579,28461
想一想,10580,28461
近年来,10581,28460
长处,10582,28454
拓展,10583,28450
固然,10584,28448
?,10585,28447
纯情,10586,28443
叽,10587,28441
伍,10588,28431
做爱,10589,28430
隐瞒,10590,28430
迪拜,10591,28427
叮当,10592,28416
口音,10593,28413
??,10594,28406
轻轻地,10595,28405
推理,10596,28404
哲理,10597,28394
卫星,10598,28387
更改,10599,28383
治安,10600,28369
布局,10601,28367
显著,10602,28367
枪毙,10603,28367
糗,10604,28363
虔诚,10605,28360
亚马逊,10606,28360
即时,10607,28355
生菜,10608,28353
?},10609,28346
瑞典,10610,28342
荣耀,10611,28341
多半,10612,28335
放空,10613,28332
?,10614,28326
活生生,10615,28323
驾照,10616,28312
邓,10617,28312
碎花,10618,28310
刘恺威,10619,28305
合一,10620,28305
受害者,10621,28297
上访,10622,28296
平面,10623,28293
应酬,10624,28288
迷迷糊糊,10625,28284
晕车,10626,28280
一点一滴,10627,28276
分量,10628,28274
弘,10629,28268
光大,10630,28266
运动员,10631,28264
慎重,10632,28264
最坏,10633,28259
按钮,10634,28255
蛙,10635,28254
罗志祥,10636,28254
背景音乐,10637,28253
匪,10638,28251
第一句,10639,28248
无效,10640,28247
哦哟,10641,28241
浙,10642,28236
善变,10643,28230
除外,10644,28230
酒窝,10645,28229
野蛮,10646,28222
赶走,10647,28220
要素,10648,28217
??,10649,28212
处罚,10650,28205
深呼吸,10651,28203
崭新,10652,28198
佑,10653,28196
清热,10654,28184
运动鞋,10655,28182
脚踝,10656,28180
揭露,10657,28174
?h,10658,28169
瞒,10659,28168
上门,10660,28161
蜂,10661,28161
成天,10662,28161
第三天,10663,28160
人性化,10664,28155
畜,10665,28155
钾,10666,28151
多事,10667,28143
劳累,10668,28142
窝窝,10669,28131
因而,10670,28131
碰见,10671,28121
慵懒,10672,28115
顾问,10673,28104
峰会,10674,28103
别致,10675,28100
听众,10676,28097
茉莉,10677,28091
拉萨,10678,28077
豆芽,10679,28063
黄河,10680,28061
打断,10681,28060
巨人,10682,28059
姊妹,10683,28052
旗袍,10684,28048
想通,10685,28043
菩提,10686,28041
加起来,10687,28037
英俊,10688,28035
兹,10689,28028
肉丸,10690,28027
跟不上,10691,28016
笋,10692,28006
贺卡,10693,27993
钟声,10694,27993
极点,10695,27992
最主要,10696,27989
颠倒,10697,27985
旺盛,10698,27976
巨头,10699,27975
阳光灿烂,10700,27970
秘方,10701,27969
一律,10702,27966
杰作,10703,27961
屁事,10704,27955
叙利亚,10705,27955
教材,10706,27953
吉林,10707,27950
依法,10708,27948
演戏,10709,27944
雅虎,10710,27936
看望,10711,27912
乍,10712,27910
以便,10713,27890
投胎,10714,27887
??,10715,27886
典雅,10716,27883
可口可乐,10717,27876
脑壳,10718,27876
家长会,10719,27875
厚重,10720,27874
历程,10721,27872
开奖,10722,27869
喝喝,10723,27860
劫匪,10724,27858
楞,10725,27850
摇头,10726,27850
亲眼,10727,27848
大有,10728,27847
?K,10729,27846
耻辱,10730,27845
额外,10731,27838
敬佩,10732,27837
更年期,10733,27836
酸酸,10734,27833
遇事,10735,27831
日夜,10736,27831
孔雀,10737,27830
天意,10738,27829
孙悟空,10739,27822
蜀,10740,27818
爹妈,10741,27817
用钱,10742,27815
刑,10743,27813
雷锋,10744,27803
挪威,10745,27800
压根,10746,27799
早到,10747,27798
展台,10748,27794
柜子,10749,27778
花纹,10750,27773
指点,10751,27769
?H,10752,27760
推开,10753,27760
斗士,10754,27759
ど,10755,27758
挡住,10756,27754
花草,10757,27753
铁塔,10758,27746
何等,10759,27745
变色,10760,27732
肆无忌惮,10761,27732
仙境,10762,27731
慷慨,10763,27723
易水,10764,27721
船长,10765,27720
对白,10766,27719
清香,10767,27709
肤浅,10768,27707
师弟,10769,27701
好转,10770,27701
挥手,10771,27696
?z,10772,27692
脱发,10773,27681
第12名,10774,27677
共度,10775,27676
嚎,10776,27672
挤出,10777,27670
责任心,10778,27670
轮廓,10779,27660
感应,10780,27649
高分,10781,27636
重要性,10782,27633
倦,10783,27629
辱,10784,27627
实验室,10785,27625
食谱,10786,27621
尼康,10787,27619
侄女,10788,27613
漂泊,10789,27606
全集,10790,27605
龙头,10791,27598
憋屈,10792,27586
消逝,10793,27580
反击,10794,27578
督,10795,27575
纪,10796,27575
通报,10797,27574
企图,10798,27570
两手,10799,27570
瘫痪,10800,27569
多些,10801,27568
生意兴隆,10802,27567
好奇心,10803,27566
协,10804,27565
阴谋,10805,27551
超载,10806,27547
雨水,10807,27546
逆转,10808,27541
嘉年华,10809,27538
?_,10810,27524
学员,10811,27519
人中,10812,27514
国语,10813,27513
相依,10814,27504
阿胶,10815,27504
薪水,10816,27498
一事,10817,27491
圣经,10818,27488
阿哥,10819,27486
坟墓,10820,27486
大作,10821,27484
美少女,10822,27483
命名,10823,27482
转向,10824,27474
快餐,10825,27473
昆,10826,27473
春季,10827,27471
反胃,10828,27470
辛酸,10829,27461
极为,10830,27458
密探,10831,27445
集锦,10832,27439
造谣,10833,27430
撞死,10834,27419
违规,10835,27418
矿,10836,27418
大宝,10837,27417
威慑力,10838,27416
陶,10839,27416
奕迅,10840,27414
摘取,10841,27411
高品质,10842,27411
上手,10843,27408
辩,10844,27403
欢呼,10845,27401
液体,10846,27399
专制,10847,27394
洁净,10848,27385
倒闭,10849,27378
倚,10850,27376
胸罩,10851,27373
作孽,10852,27367
侄子,10853,27366
外交部,10854,27362
惊叹,10855,27358
直视,10856,27356
太岁,10857,27352
北部,10858,27348
愧疚,10859,27343
三餐,10860,27337
理科,10861,27336
看得见,10862,27331
橙汁,10863,27323
??,10864,27319
绝大多数,10865,27315
诊断,10866,27313
验,10867,27313
交际,10868,27311
一贯,10869,27304
畅通,10870,27303
天大,10871,27300
?_,10872,27295
别离,10873,27282
设立,10874,27277
刷刷,10875,27275
不合,10876,27274
考核,10877,27271
小菜,10878,27268
遭受,10879,27263
上好,10880,27262
卜,10881,27255
嘈,10882,27254
轻薄,10883,27252
合成,10884,27248
葵,10885,27248
看样子,10886,27244
?e,10887,27239
插座,10888,27236
维他命,10889,27233
?,10890,27232
洛奇英雄,10891,27230
神功,10892,27227
响应,10893,27226
橱,10894,27223
名利,10895,27219
提议,10896,27217
赘,10897,27215
蟑螂,10898,27209
懵,10899,27207
迟钝,10900,27204
出游,10901,27203
复合,10902,27203
太多太多,10903,27200
主张,10904,27199
偏见,10905,27198
剃,10906,27192
鼻孔,10907,27189
分成,10908,27185
逃跑,10909,27182
不时,10910,27176
?{,10911,27176
样样,10912,27174
标示,10913,27171
深秋,10914,27159
痛恨,10915,27148
压迫,10916,27148
伤悲,10917,27146
捕鱼,10918,27143
蕃,10919,27143
铁板,10920,27140
即将到来,10921,27135
西门子,10922,27135
少不了,10923,27128
人命,10924,27120
湿润,10925,27120
痴呆,10926,27117
?,10927,27116
依次,10928,27108
桐,10929,27098
改掉,10930,27080
着火,10931,27080
勇士,10932,27077
成败,10933,27069
必将,10934,27057
急性,10935,27039
潜在,10936,27037
注入,10937,27025
呆呆,10938,27023
费劲,10939,27015
海量,10940,27015
枉,10941,27015
摧毁,10942,27014
掀起,10943,27014
兄弟姐妹们,10944,27011
开饭,10945,27008
凡人,10946,27007
死于,10947,27003
捷,10948,26998
上船,10949,26998
舒畅,10950,26988
交替,10951,26983
情绪化,10952,26974
洗漱,10953,26971
作风,10954,26968
不关,10955,26963
记错,10956,26959
辅,10957,26957
少见,10958,26951
灾,10959,26941
累积,10960,26940
武警,10961,26937
?l,10962,26934
没有过,10963,26931
路程,10964,26929
韵味,10965,26928
况且,10966,26926
阿婆,10967,26921
大理,10968,26918
配套,10969,26902
??,10970,26902
内幕,10971,26899
文科,10972,26889
知音,10973,26881
本本,10974,26878
交集,10975,26878
购物狂,10976,26874
底层,10977,26873
如是,10978,26870
自愿,10979,26866
挂念,10980,26865
徒弟,10981,26865
坛,10982,26865
打滚,10983,26865
?z,10984,26864
威尼斯,10985,26856
蜡笔,10986,26849
保卫,10987,26848
山区,10988,26839
向下,10989,26838
脾胃,10990,26836
颈部,10991,26833
躲避,10992,26831
银杏,10993,26831
交谈,10994,26827
回眸,10995,26818
打喷嚏,10996,26792
下一步,10997,26789
大丈夫,10998,26785
抽出,10999,26785
难为,11000,26782
下回,11001,26773
＆,11002,26773
求职,11003,26773
驯鹿,11004,26763
廿,11005,26751
发工资,11006,26747
双眼皮,11007,26746
凳子,11008,26742
开阔,11009,26738
彤,11010,26738
中国队,11011,26738
花茶,11012,26738
彪,11013,26733
配色,11014,26731
排便,11015,26730
离家,11016,26730
赞赏,11017,26728
国债,11018,26725
院子,11019,26724
耻,11020,26704
次日,11021,26688
美发,11022,26687
童心,11023,26686
剩余,11024,26686
大使,11025,26682
不忍,11026,26676
凉水,11027,26662
兜兜,11028,26644
嗓音,11029,26643
雅思,11030,26639
火花,11031,26636
收视,11032,26625
望远镜,11033,26623
正点,11034,26609
私房,11035,26601
奶牛,11036,26598
因果,11037,26596
婚前,11038,26595
陌路,11039,26595
胶囊,11040,26590
考古,11041,26589
明目,11042,26588
半死,11043,26587
碾,11044,26583
夕,11045,26582
自娱,11046,26579
招生,11047,26575
步行街,11048,26572
揭开,11049,26572
蹬,11050,26567
??,11051,26547
渔民,11052,26542
人话,11053,26535
库存,11054,26531
拣,11055,26530
逼死,11056,26524
协助,11057,26523
丰收,11058,26523
择,11059,26519
遗弃,11060,26517
痴迷,11061,26515
五星,11062,26508
中兴,11063,26506
职责,11064,26500
小贝,11065,26498
释然,11066,26496
朝阳,11067,26496
不过如此,11068,26495
隐忍,11069,26492
未婚,11070,26488
室外,11071,26486
大拇指,11072,26484
造假,11073,26478
借助,11074,26470
同居,11075,26470
枯,11076,26470
红红,11077,26469
应景,11078,26466
二等奖,11079,26462
美观,11080,26461
过过,11081,26456
揣,11082,26456
深感,11083,26452
笑出,11084,26450
苏醒,11085,26448
??,11086,26447
已婚,11087,26444
跃,11088,26443
路灯,11089,26440
掉下,11090,26439
手艺,11091,26438
偷走,11092,26438
人流,11093,26437
拜读,11094,26433
致癌,11095,26432
成名,11096,26429
徒步,11097,26421
享有,11098,26418
言行,11099,26416
工地,11100,26412
肥皂,11101,26408
潜意识,11102,26408
想不开,11103,26395
??,11104,26394
纯天然,11105,26383
严厉,11106,26381
消停,11107,26379
?w,11108,26368
??,11109,26368
水印,11110,26365
别样,11111,26361
佳品,11112,26357
老弟,11113,26355
发酵,11114,26355
恍惚,11115,26348
机能,11116,26346
汉字,11117,26345
分辨,11118,26341
深受,11119,26334
猪肝,11120,26333
演奏,11121,26331
分布,11122,26326
绝情,11123,26311
泉州,11124,26297
谅解,11125,26296
?^,11126,26293
教主,11127,26289
手滑,11128,26284
吟,11129,26279
传达,11130,26277
有余,11131,26277
见鬼,11132,26274
西皮,11133,26273
疏,11134,26265
纠纷,11135,26261
浮肿,11136,26260
冯,11137,26258
嘟,11138,26258
历经,11139,26255
关联,11140,26255
朴素,11141,26254
腮红,11142,26252
预备,11143,26250
炒股,11144,26243
硬是,11145,26243
祖宗,11146,26243
汇率,11147,26231
整的,11148,26230
前台,11149,26226
狂奔,11150,26225
欢快,11151,26222
乃至,11152,26218
频频,11153,26218
接上,11154,26217
情谊,11155,26217
飞天,11156,26216
辩论,11157,26212
冷藏,11158,26209
对联,11159,26204
李炜,11160,26200
特性,11161,26197
?,11162,26195
上进,11163,26184
肆意,11164,26176
温家宝,11165,26174
举起,11166,26171
丰田,11167,26169
入眠,11168,26168
葱花,11169,26165
浦东,11170,26163
安然,11171,26160
市中心,11172,26158
推迟,11173,26156
坦克,11174,26151
米线,11175,26146
时分,11176,26141
低迷,11177,26135
行列,11178,26134
一旁,11179,26133
缩小,11180,26125
招募,11181,26122
进度,11182,26114
到头,11183,26114
┳,11184,26106
不见得,11185,26105
??,11186,26103
厕,11187,26102
没救,11188,26102
西南,11189,26099
??,11190,26099
沉溺,11191,26092
测评,11192,26080
生化,11193,26079
重组,11194,26079
利器,11195,26076
解开,11196,26072
谢霆锋,11197,26066
?W,11198,26063
洁白,11199,26053
运作,11200,26050
订婚,11201,26045
青山,11202,26043
天桥,11203,26042
银色,11204,26038
医药,11205,26037
牙痛,11206,26035
雕刻,11207,26022
续集,11208,26017
?,11209,26003
赞扬,11210,25996
溅,11211,25993
凌,11212,25984
火焰,11213,25982
右脑,11214,25975
增多,11215,25975
手镯,11216,25969
顺德,11217,25968
好死,11218,25968
心计,11219,25968
张开,11220,25967
媳妇儿,11221,25959
范冰冰,11222,25952
宫崎,11223,25952
挽,11224,25951
羹,11225,25951
金黄色,11226,25944
??,11227,25940
年薪,11228,25937
常人,11229,25935
全能,11230,25933
中华民族,11231,25925
??,11232,25923
奇特,11233,25920
彻,11234,25915
才气,11235,25915
口香糖,11236,25913
定时,11237,25913
外衣,11238,25910
逾,11239,25902
主权,11240,25900
渗透,11241,25897
悬崖,11242,25897
??,11243,25886
紧身,11244,25886
о,11245,25883
拓,11246,25875
驾驶员,11247,25865
不便,11248,25854
?n,11249,25848
知足常乐,11250,25841
进攻,11251,25841
充斥,11252,25840
职务,11253,25835
干点,11254,25832
钟头,11255,25818
征求,11256,25816
义无反顾,11257,25805
小声,11258,25805
同期,11259,25799
争论,11260,25793
首个,11261,25785
零钱,11262,25785
长假,11263,25785
自作多情,11264,25776
无忧无虑,11265,25771
农家,11266,25770
做工,11267,25769
攀比,11268,25769
创伤,11269,25767
出头,11270,25763
举动,11271,25760
?b,11272,25758
录取,11273,25753
第三季,11274,25752
羊羔,11275,25750
人山人海,11276,25749
妖娆,11277,25746
福音,11278,25745
换上,11279,25743
僧,11280,25737
刹,11281,25735
心寒,11282,25730
晤,11283,25726
储备,11284,25701
学生证,11285,25700
假象,11286,25693
文物,11287,25692
过时,11288,25684
比基尼,11289,25676
婴,11290,25675
深厚,11291,25674
高大,11292,25673
蜕变,11293,25664
谈到,11294,25657
里头,11295,25657
臭豆腐,11296,25656
无暇,11297,25655
试点,11298,25655
歌谣,11299,25653
江苏卫视,11300,25651
默念,11301,25648
神人,11302,25644
猎,11303,25642
社团,11304,25639
广州市,11305,25639
??,11306,25639
?},11307,25637
十全十美,11308,25637
总部,11309,25633
漫天,11310,25629
福尔摩斯,11311,25629
信息化,11312,25628
用餐,11313,25627
超薄,11314,25625
满怀,11315,25624
头皮,11316,25622
高腰,11317,25619
浓度,11318,25618
子宫,11319,25614
要紧,11320,25611
求购,11321,25608
周迅,11322,25602
健身房,11323,25597
一步步,11324,25585
痊愈,11325,25579
割舍,11326,25568
称赞,11327,25567
屑,11328,25565
北美,11329,25561
高估,11330,25554
绵绵,11331,25553
上半年,11332,25550
冷却,11333,25541
求人,11334,25540
富士,11335,25538
对接,11336,25523
业余,11337,25513
尘世,11338,25508
结冰,11339,25501
照明,11340,25500
大话,11341,25493
日常生活,11342,25492
可信,11343,25492
描绘,11344,25487
慢点,11345,25486
务实,11346,25484
修好,11347,25475
一年一度,11348,25469
港湾,11349,25468
趣事,11350,25466
皮蛋,11351,25460
河边,11352,25460
遮住,11353,25459
艰苦,11354,25457
吃面,11355,25454
私家,11356,25452
小腹,11357,25446
鞋带,11358,25446
来世,11359,25443
足迹,11360,25437
伽,11361,25433
南部,11362,25429
调侃,11363,25425
得手,11364,25419
?h,11365,25418
?d,11366,25417
寻常,11367,25415
瘦子,11368,25404
装置,11369,25400
发言人,11370,25394
?S,11371,25393
选择题,11372,25387
精神病,11373,25386
相随,11374,25382
周刊,11375,25378
益智,11376,25371
?^,11377,25370
遗产,11378,25367
隔夜,11379,25366
高中生,11380,25366
〉,11381,25362
入侵,11382,25359
袭击,11383,25357
启发,11384,25356
李敏镐,11385,25353
权益,11386,25353
?[,11387,25350
宏观,11388,25350
法庭,11389,25345
聘,11390,25342
习俗,11391,25339
玖,11392,25337
手续,11393,25335
不公,11394,25318
无边,11395,25317
后代,11396,25313
转告,11397,25311
特定,11398,25305
绝交,11399,25300
流入,11400,25289
生育,11401,25288
车窗,11402,25287
尽可能,11403,25285
性爱,11404,25285
怜悯,11405,25285
羊皮,11406,25283
遇难,11407,25282
马来西亚,11408,25280
杀害,11409,25280
年尾,11410,25279
学生会,11411,25278
呢子,11412,25274
基督,11413,25271
能见度,11414,25270
传出,11415,25268
符号,11416,25267
难熬,11417,25261
顾及,11418,25258
植,11419,25256
背书,11420,25255
??,11421,25244
变换,11422,25239
重逢,11423,25237
细纹,11424,25233
前去,11425,25216
一如,11426,25197
物是人非,11427,25196
蚝,11428,25194
本期,11429,25193
中小,11430,25192
凄,11431,25189
满脑子,11432,25185
各路,11433,25182
赤壁,11434,25181
路面,11435,25181
欣喜,11436,25177
米粒,11437,25170
手提包,11438,25169
这会儿,11439,25168
厦,11440,25163
约束,11441,25163
发抖,11442,25155
禅师,11443,25152
活性,11444,25151
刺痛,11445,25145
囤,11446,25134
转播,11447,25132
游行,11448,25128
注视,11449,25128
第3名,11450,25125
取舍,11451,25122
三叶草,11452,25117
一个一个,11453,25112
芥末,11454,25103
?s,11455,25099
?o,11456,25099
创建,11457,25095
?,11458,25092
安抚,11459,25090
辅助,11460,25081
冷冻,11461,25074
消炎,11462,25073
济,11463,25067
?P,11464,25065
背负,11465,25061
审,11466,25053
上述,11467,25046
防护,11468,25046
情结,11469,25043
悬念,11470,25041
安息,11471,25040
古装,11472,25037
口才,11473,25036
第2名,11474,25033
治理,11475,25032
乒乓球,11476,25031
铛,11477,25030
输入法,11478,25029
呜呼,11479,25019
卖给,11480,25018
告诫,11481,25018
蒋,11482,25017
兄妹,11483,25010
女排,11484,25007
悔恨,11485,25003
展望,11486,25002
芬芳,11487,25002
平日,11488,24999
助手,11489,24992
着雨,11490,24991
聚聚,11491,24987
?p,11492,24985
?p,11493,24984
正视,11494,24967
水壶,11495,24966
显露,11496,24965
小黄,11497,24963
认了,11498,24963
迪士尼,11499,24961
心慌,11500,24943
消肿,11501,24938
阿妈,11502,24934
把头,11503,24932
平稳,11504,24932
上海市,11505,24932
?,11506,24929
矿物质,11507,24926
筒子们,11508,24926
往返,11509,24922
山路,11510,24921
女婿,11511,24919
讲解,11512,24915
放鞭炮,11513,24914
裁,11514,24913
有待,11515,24913
诚恳,11516,24907
含泪,11517,24904
鸠,11518,24902
马尾,11519,24901
平民,11520,24899
患得患失,11521,24893
钱财,11522,24893
外来,11523,24890
成品,11524,24889
卿,11525,24889
乘车,11526,24887
张艺谋,11527,24885
抓起,11528,24873
违背,11529,24873
糟蹋,11530,24872
通胀,11531,24867
种植,11532,24864
怕是,11533,24863
胸襟,11534,24858
找寻,11535,24845
?m,11536,24843
褶皱,11537,24842
咔,11538,24842
收留,11539,24841
潮湿,11540,24840
报社,11541,24837
相拥,11542,24826
问答,11543,24825
法规,11544,24825
长腿,11545,24825
冤,11546,24820
小孩儿,11547,24818
阻,11548,24816
朱古力,11549,24815
畏惧,11550,24813
落幕,11551,24809
保定,11552,24808
目录,11553,24807
英镑,11554,24807
第二届,11555,24803
高铁,11556,24798
夜夜,11557,24785
新书,11558,24781
思索,11559,24777
无与伦比,11560,24773
夏威夷,11561,24773
强行,11562,24765
无话可说,11563,24764
必需,11564,24764
春暖花开,11565,24760
机油,11566,24758
消磨,11567,24756
璐,11568,24755
庆典,11569,24754
假设,11570,24745
打嗝,11571,24745
没出息,11572,24732
去你的,11573,24729
平行,11574,24728
新世界,11575,24715
张靓颖,11576,24715
变为,11577,24712
出声,11578,24709
飞奔,11579,24707
树立,11580,24705
事发,11581,24696
到场,11582,24696
相濡以沫,11583,24694
洛杉矶,11584,24690
再问,11585,24688
限定,11586,24685
装满,11587,24683
拼盘,11588,24682
指尖,11589,24681
倒流,11590,24678
剧照,11591,24676
?,11592,24671
谷歌,11593,24670
?u,11594,24659
总决赛,11595,24649
播放器,11596,24647
澄清,11597,24632
菜单,11598,24632
错失,11599,24624
?G,11600,24618
走过来,11601,24614
支配,11602,24613
邮费,11603,24611
版权,11604,24608
杜绝,11605,24607
怒火,11606,24603
成语,11607,24601
海尔,11608,24596
第二期,11609,24589
肉片,11610,24584
饮水,11611,24582
常规,11612,24575
??,11613,24564
漆黑,11614,24561
紧握,11615,24558
僵,11616,24554
撞上,11617,24552
龙虾,11618,24547
绝无仅有,11619,24546
持之以恒,11620,24545
豆子,11621,24538
斯文,11622,24537
尊贵,11623,24532
?z,11624,24514
青葱,11625,24514
牛肉面,11626,24512
当晚,11627,24510
血糖,11628,24508
早班,11629,24506
请联系,11630,24492
内蒙古,11631,24491
誓,11632,24487
栽,11633,24486
谦,11634,24484
瑜,11635,24475
声声,11636,24471
宫廷,11637,24469
不由,11638,24467
港澳,11639,24465
追究,11640,24462
处境,11641,24456
上海话,11642,24455
微不足道,11643,24455
脱衣,11644,24455
应聘,11645,24455
坠落,11646,24445
自拔,11647,24445
践踏,11648,24443
不稳定,11649,24440
?,11650,24436
老爷爷,11651,24433
闪烁,11652,24430
小宝贝,11653,24425
第一排,11654,24413
辨,11655,24410
中介,11656,24405
惑,11657,24401
南极,11658,24388
茬,11659,24386
工作者,11660,24385
画报,11661,24377
晟,11662,24374
干妈,11663,24373
竞争力,11664,24373
战斗力,11665,24370
童真,11666,24369
猿,11667,24368
肉麻,11668,24368
宣泄,11669,24362
如来,11670,24360
军训,11671,24358
じ,11672,24358
战术,11673,24340
驱动,11674,24339
挎,11675,24335
老兵,11676,24332
享用,11677,24332
各项,11678,24330
滤,11679,24330
钻进,11680,24328
安检,11681,24328
校友,11682,24313
麦田,11683,24313
怎么着,11684,24311
制品,11685,24311
过夜,11686,24299
邋遢,11687,24299
沦陷,11688,24299
三明治,11689,24292
转让,11690,24291
生物钟,11691,24286
觅,11692,24278
?R,11693,24278
国旗,11694,24275
伤疤,11695,24272
小巧,11696,24268
凉拌,11697,24268
贺电,11698,24266
浓缩,11699,24264
咚,11700,24263
大扫除,11701,24259
顺风,11702,24258
做生意,11703,24254
饭前,11704,24242
用不着,11705,24240
议论,11706,24240
程序员,11707,24234
逐,11708,24230
按下,11709,24227
关节,11710,24225
沸水,11711,24224
反过来,11712,24222
东部,11713,24220
夸奖,11714,24219
消化不良,11715,24213
近来,11716,24208
莲藕,11717,24208
神曲,11718,24206
米色,11719,24198
心有灵犀,11720,24194
母猪,11721,24192
人丛,11722,24184
??,11723,24183
美酒,11724,24183
旅馆,11725,24177
稿子,11726,24177
无误,11727,24175
数十,11728,24171
知情,11729,24171
